BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,ok
PIPING/7114/4456/448,3,304W-AAPS200_10S~3,3,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 3""",20,ft,4456,PIPE,6-7114-448-5,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-1,1,304W-AAPA100_10S~1/2,2-Jan,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 1/2""",1.1,ft,4456,PIPE,6-7114-448-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-1,2,304-AATA200_10S~1/2X1/2,1/2X1/2,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 1/2X1/2""",1,ea,4456,FITTINGS,6-7114-448-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-1,3,304-AAEA200_10S~1/2,2-Jan,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 1/2""",1,ea,4456,FITTINGS,6-7114-448-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-1,4,304-AAFWBD0_10S:300~1/2,2-Jan,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1/2""",1,ea,4456,FLANGES,6-7114-448-1,1,P3B121D,4456,10S,300,
PIPING/7114/4456/448-1,5,304-AAFWBD0_10S:300~1/2,2-Jan,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1/2""",1,ea,4456,FLANGES,6-7114-448-1,1,P3B121D,4456,10S,300,
PIPING/7114/4456/448-1,6,304-AAFWBD0_10S:300~1/2,2-Jan,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1/2""",1,ea,4456,FLANGES,6-7114-448-1,1,P3B121D,4456,10S,300,
PIPING/7114/4456/448-2,1,304W-AAPS200_10S~3,3,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 3""",7.5,ft,4456,PIPE,6-7114-448-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-2,2,304-NATW2S0_10S~3X1/2,3X1/2,"- WELDOLET MSS SP-97 SCH 10S FORGED SS ASTM A182 GR F304/304L 3X1/2""",1,ea,4456,FITTINGS,6-7114-448-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-2,3,304-AAEA200_10S~3,3,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 3""",1,ea,4456,FITTINGS,6-7114-448-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-2,4,304-AAEA200_10S~3,3,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 3""",1,ea,4456,FITTINGS,6-7114-448-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-2,5,304-AAFWBD0_10S:300~3,3,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 3""",1,ea,4456,FLANGES,6-7114-448-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/448-2,6,304-AAFWBD0_10S:300~1/2,2-Jan,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 1/2""",1,ea,4456,FLANGES,6-7114-448-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/448-3,1,304W-AAPS200_10S~3,3,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 3""",11.6,ft,4456,PIPE,6-7114-448-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/448-3,2,304-AAEA200_10S~3,3,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 3""",1,ea,4456,FITTINGS,6-7114-448-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-1,1,304W-AAPA100_10S~2,2,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 2""",0.1,ft,4456,PIPE,6-7114-449-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-1,2,304-AARC200_10S~3X2,3X2,"- REDUCER CONC ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 3X2""",1,ea,4456,FITTINGS,6-7114-449-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-1,3,304-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 2""",1,ea,4456,FITTINGS,6-7114-449-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-1,4,304-AAFWBD0_10S:300~3,3,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 3""",1,ea,4456,FLANGES,6-7114-449-1,1,P3B121D,4456,10S,300,
PIPING/7114/4456/449-1,5,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-449-1,1,P3B121D,4456,10S,300,
PIPING/7114/4456/449-2,1,304W-AAPS200_10S~3,3,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 3""",1.1,ft,4456,PIPE,6-7114-449-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-2,2,304-AARE200_10S~3X2,3X2,"- REDUCER ECC ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 3X2""",1,ea,4456,FITTINGS,6-7114-449-2,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-2,3,304-AAFWBD0_10S:300~3,3,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 3""",1,ea,4456,FLANGES,6-7114-449-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/449-2,4,304-AAFWBD0_10S:300~2,2,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-449-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/449-3,1,304W-AAPS200_10S~3,3,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 3""",4.4,ft,4456,PIPE,6-7114-449-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-3,2,304-AAEA200_10S~3,3,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 3""",1,ea,4456,FITTINGS,6-7114-449-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-3,3,304-AAEA200_10S~3,3,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L SMLS 3""",1,ea,4456,FITTINGS,6-7114-449-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/449-3,4,304-AAFWBD0_10S:300~3,3,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 3""",1,ea,4456,FLANGES,6-7114-449-3,1,P3B121D,4456,10S,300,
PIPING/7114/4456/45-1,1,A106-AAPA100_XS~2,2,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 2""",13.1,ft,4456,PIPE,6-7114-45-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/45-1,2,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-45-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/45-1,3,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-45-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/45-1,4,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-45-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/45-1,5,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-45-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/45-1,6,CS-AAFHBB0_150~2,2,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-45-1,1,P1A4L,4456,None,150,
PIPING/7114/4456/45-1,7,CS-AAFHBB0_150~2,2,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-45-1,1,P1A4L,4456,None,150,
PIPING/7114/4456/450-1,1,CS-AARC200_XS~2X1 1/2,2X1 1/2,"- REDUCER CONC ASME B16.9 BW XS CS ASTM A234 GR WPB 2X1 1/2""",1,ea,4456,FITTINGS,6-7114-450-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-1,2,CS-AATA200_XS~1 1/2X1/2,1 1/2X1/2,"- TEE ASME B16.9 BW XS CS ASTM A234 GR WPB 1 1/2X1/2""",1,ea,4456,FITTINGS,6-7114-450-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-1,3,CS-AAFWBB0_XS:150~1 1/2,1 1/2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1 1/2""",1,ea,4456,FLANGES,6-7114-450-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/450-1,4,CS-AAFWBB0_XS:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1/2""",1,ea,4456,FLANGES,6-7114-450-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/450-2,1,A106-AAPA100_XS~2,2,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 2""",13.5,ft,4456,PIPE,6-7114-450-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-2,2,CS-AATA200_XS~2X2,2X2,"- TEE ASME B16.9 BW XS CS ASTM A234 GR WPB 2X2""",1,ea,4456,FITTINGS,6-7114-450-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-2,3,CS-NATW2X0_XS~2X1/2,2X1/2,"- WELDOLET MSS SP-97 XS FS ASTM A105 2X1/2""",1,ea,4456,FITTINGS,6-7114-450-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-2,4,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-450-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-2,5,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-450-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-2,6,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-450-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/450-2,7,CS-AAFWBB0_XS:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-450-2,1,P1A4L,4456,XS,150,
PIPING/7114/4456/450-2,8,CS-AAFWBB0_XS:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-450-2,1,P1A4L,4456,XS,150,
PIPING/7114/4456/450-2,9,CS-AAFWBB0_XS:150~1/2,2-Jan,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1/2""",1,ea,4456,FLANGES,6-7114-450-2,1,P1A4L,4456,XS,150,
PIPING/7114/4456/451-1,1,A53W-AAPS200_STD~3,3,"- PIPE BE WELDED ASME B36.10M STD WT CS ASTM A53 GR B 3""",0.6,ft,4456,PIPE,6-7114-451-1,1,P1A4L,4456,STD,,
PIPING/7114/4456/451-1,2,A106-AAPA100_XS~2,2,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 2""",1.6,ft,4456,PIPE,6-7114-451-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/451-1,3,A106-AAPA100_XS~1,1,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1""",0.5,ft,4456,PIPE,6-7114-451-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/451-1,4,CS-AARE200_STDXXS~3X2,3X2,"- REDUCER ECC ASME B16.9 BW STD WT x XS CS ASTM A234 GR WPB 3X2""",1,ea,4456,FITTINGS,6-7114-451-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/451-1,5,CS-AARE200_STDXXS~3X2,3X2,"- REDUCER ECC ASME B16.9 BW STD WT x XS CS ASTM A234 GR WPB 3X2""",1,ea,4456,FITTINGS,6-7114-451-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/451-1,6,CS-NATY530_3000~3X3/4,3X3/4,"- THREDOLET MSS SP-97 CL3000 FS ASTM A105 3X3/4""",1,ea,4456,FITTINGS,6-7114-451-1,1,P1A4L,4456,None,3000,
PIPING/7114/4456/451-1,7,CS-AATA200_XS~2X2,2X2,"- TEE ASME B16.9 BW XS CS ASTM A234 GR WPB 2X2""",1,ea,4456,FITTINGS,6-7114-451-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/451-1,8,CS-AARE200_XS~2X1,2X1,"- REDUCER ECC ASME B16.9 BW XS CS ASTM A234 GR WPB 2X1""",1,ea,4456,FITTINGS,6-7114-451-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/451-1,9,CS-AAEA200_XS~1,1,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1""",1,ea,4456,FITTINGS,6-7114-451-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/451-1,10,CS-AAFWBB0_XS:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-451-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/451-1,11,CS-AAFWBB0_XS:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-451-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/451-1,12,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-451-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/452-1,1,A106-AAPA100_XS~1 1/2,1 1/2,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1 1/2""",1.1,ft,4456,PIPE,6-7114-452-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/452-1,2,CS-AARE200_XS~1 1/2X1,1 1/2X1,"- REDUCER ECC ASME B16.9 BW XS CS ASTM A234 GR WPB 1 1/2X1""",1,ea,4456,FITTINGS,6-7114-452-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/452-1,3,CS-AAFWBB0_XS:150~1 1/2,1 1/2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1 1/2""",1,ea,4456,FLANGES,6-7114-452-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/452-1,4,CS-AAFWBB0_XS:150~1,1,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1""",1,ea,4456,FLANGES,6-7114-452-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/452-2,1,A106-AAPA100_XS~1 1/2,1 1/2,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 1 1/2""",13.4,ft,4456,PIPE,6-7114-452-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/452-2,2,CS-AAEA200_XS~1 1/2,1 1/2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1 1/2""",1,ea,4456,FITTINGS,6-7114-452-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/452-2,3,CS-AAEC200_XS~1 1/2,1 1/2,"- ELBOW 45 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1 1/2""",1,ea,4456,FITTINGS,6-7114-452-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/452-2,4,CS-AAEA200_XS~1 1/2,1 1/2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1 1/2""",1,ea,4456,FITTINGS,6-7114-452-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/452-2,5,CS-AAEA200_XS~1 1/2,1 1/2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 1 1/2""",1,ea,4456,FITTINGS,6-7114-452-2,1,P1A4L,4456,XS,,
PIPING/7114/4456/452-2,6,CS-AAFWBB0_XS:150~1 1/2,1 1/2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 1 1/2""",1,ea,4456,FLANGES,6-7114-452-2,1,P1A4L,4456,XS,150,
PIPING/7114/4456/452-2,7,CS-AAFHBB0_150~1 1/2,1 1/2,"- FLANGE SO CL150 RF ASME B16.5 FS ASTM A105 1 1/2""",1,ea,4456,FLANGES,6-7114-452-2,1,P1A4L,4456,None,150,
PIPING/7114/4456/453-1,1,A106-AAPA100_XS~2,2,"- PIPE BE SMLS ASME B36.10M XS CS ASTM A106 2""",1.7,ft,4456,PIPE,6-7114-453-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/453-1,2,CS-AAEA200_XS~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW XS CS ASTM A234 GR WPB 2""",1,ea,4456,FITTINGS,6-7114-453-1,1,P1A4L,4456,XS,,
PIPING/7114/4456/453-1,3,CS-AAFWBB0_XS:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 XS FS ASTM A105 2""",1,ea,4456,FLANGES,6-7114-453-1,1,P1A4L,4456,XS,150,
PIPING/7114/4456/454-1,1,304W-AATA200_10S~4X3,4X3,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 4X3""",1,ea,4456,FITTINGS,6-7114-454-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/454-1,2,304W-AARC200_10S~4X2,4X2,"- REDUCER CONC ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 4X2""",1,ea,4456,FITTINGS,6-7114-454-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/454-1,3,304-AAFWBB0_10S:150~4,4,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 4""",1,ea,4456,FLANGES,6-7114-454-1,1,P1B206AC,4456,10S,150,
PIPING/7114/4456/454-1,4,304-AAFWBB0_10S:150~3,3,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 3""",1,ea,4456,FLANGES,6-7114-454-1,1,P1B206AC,4456,10S,150,
PIPING/7114/4456/454-1,5,304-AAFWBB0_10S:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-454-1,1,P1B206AC,4456,10S,150,
PIPING/7114/4456/455-1,1,304W-AAPS200_10S~2,2,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 2""",2.3,ft,4456,PIPE,6-7114-455-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/455-1,2,304W-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 2""",1,ea,4456,FITTINGS,6-7114-455-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/455-1,3,304W-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 2""",1,ea,4456,FITTINGS,6-7114-455-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/455-1,4,304-AAFWBB0_10S:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-455-1,1,P1B206AC,4456,10S,150,
PIPING/7114/4456/455-2,1,304W-AAPS200_10S~2,2,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 2""",15.9,ft,4456,PIPE,6-7114-455-2,1,P1B206AC,4456,10S,,
PIPING/7114/4456/455-2,2,304W-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 2""",1,ea,4456,FITTINGS,6-7114-455-2,1,P1B206AC,4456,10S,,
PIPING/7114/4456/455-2,3,304W-AAEA200_10S~2,2,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 2""",1,ea,4456,FITTINGS,6-7114-455-2,1,P1B206AC,4456,10S,,
PIPING/7114/4456/455-2,4,304-AAFWBB0_10S:150~2,2,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 2""",1,ea,4456,FLANGES,6-7114-455-2,1,P1B206AC,4456,10S,150,
PIPING/7114/4456/458,1,304W-AAPS200_10S~4,4,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 4""",19.5,ft,4456,PIPE,6-7114-458-4,1,P3B121D,4456,10S,,
PIPING/7114/4456/458,2,304-AAFWAD0_10S:300~4,4,"- FLANGE WN CL300 FF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 4""",1,ea,4456,FLANGES,6-7114-458-4,1,P3B121D,4456,10S,300,
PIPING/7114/4456/458,3,304W-AAPS200_10S~4,4,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 4""",20,ft,4456,PIPE,6-7114-458-3,1,P3B121D,4456,10S,,
PIPING/7114/4456/458,4,304-AAFWBD0_10S:300~4,4,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 4""",1,ea,4456,FLANGES,6-7114-458-3,1,P3B121D,4456,10S,300,
PIPING/7114/4456/458-1,1,304W-AAPS200_10S~4,4,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 4""",15.9,ft,4456,PIPE,6-7114-458-1,1,P3B121D,4456,10S,,
PIPING/7114/4456/458-2,1,304-AAFWAD0_10S:300~4,4,"- FLANGE WN CL300 FF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 4""",1,ea,4456,FLANGES,6-7114-458-2,1,P3B121D,4456,10S,300,
PIPING/7114/4456/458-5,1,304-AATA200_10S~4X4,4X4,"- TEE ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L 4X4""",1,ea,4456,FITTINGS,6-7114-458-5,1,P3B121D,4456,10S,,
PIPING/7114/4456/458-5,2,304-AAFWBD0_10S:300~4,4,"- FLANGE WN CL300 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 4""",1,ea,4456,FLANGES,6-7114-458-5,1,P3B121D,4456,10S,300,
PIPING/7114/4456/458-5,3,304-AAFWAD0_10S:300~4,4,"- FLANGE WN CL300 FF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 4""",1,ea,4456,FLANGES,6-7114-458-5,1,P3B121D,4456,10S,300,
PIPING/7114/4456/458-5,4,304-AAFWAD0_10S:300~4,4,"- FLANGE WN CL300 FF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 4""",1,ea,4456,FLANGES,6-7114-458-5,1,P3B121D,4456,10S,300,
PIPING/7114/4456/459,1,304W-AAPS200_10S~8,8,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 8""",15.6,ft,4456,PIPE,6-7114-459-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459,2,304W-AAEA200_10S~8,8,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 8""",1,ea,4456,FITTINGS,6-7114-459-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459,3,304-AAFWBB0_10S:150~8,8,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 8""",1,ea,4456,FLANGES,6-7114-459-1,1,P1B206AC,4456,10S,150,
PIPING/7114/4456/459,4,304W-AAPS200_10S~8,8,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 8""",20,ft,4456,PIPE,6-7114-459-2,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459,5,304W-AAEA200_10S~8,8,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 8""",1,ea,4456,FITTINGS,6-7114-459-2,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-1,1,304W-AAPS200_10S~8,8,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 8""",15.6,ft,4456,PIPE,6-7114-459-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-1,2,304W-AAEA200_10S~8,8,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 8""",1,ea,4456,FITTINGS,6-7114-459-1,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-1,3,304-AAFWBB0_10S:150~8,8,"- FLANGE WN CL150 RF ASME B16.5 SCH 10S FORGED SS ASTM A182 GR F304/304L 8""",1,ea,4456,FLANGES,6-7114-459-1,1,P1B206AC,4456,10S,150,
PIPING/7114/4456/459-2,1,304W-AAPS200_10S~8,8,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 8""",20,ft,4456,PIPE,6-7114-459-2,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-2,2,304W-AAEA200_10S~8,8,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 8""",1,ea,4456,FITTINGS,6-7114-459-2,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-3,1,304W-AAPS200_10S~8,8,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 8""",10.5,ft,4456,PIPE,6-7114-459-3,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-3,2,304W-AAEA200_10S~8,8,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 8""",1,ea,4456,FITTINGS,6-7114-459-3,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-3,3,304W-AAEA200_10S~8,8,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 8""",1,ea,4456,FITTINGS,6-7114-459-3,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-4,1,304W-AAPS200_10S~8,8,"- PIPE BE WELDED ASME B36.19M SCH 10S SS ASTM A312 GR TP304/304L 8""",6.4,ft,4456,PIPE,6-7114-459-4,1,P1B206AC,4456,10S,,
PIPING/7114/4456/459-4,2,304W-AAEA200_10S~8,8,"- ELBOW 90 DEG LR ASME B16.9 BW SCH 10S SS ASTM A403 GR WP304/304L WELDED 8""",1,ea,4456,FITTINGS,6-7114-459-4,1,P1B206AC,4456,10S,,
