,,0,0,,,,,,,,,,,,,,,,,,,23-Jun-20,New,,,Revisions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Priority Group,Priority Date,Priority #,Area,Material,CWA #,Pipe Spec.,Painting Spec.,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,,BF,WORKABLE 4/29/20,WORKABLE 4/27/20,WORKABLE 4/13/20,WORKABLE 4/9/20,WORKABLE 4/3/20,WORKABLE 3/25/20,WORKABLE 3/23/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/12/20,WORKABLE 3/11/20,WORKABLE 3/9/20,WORKABLE 3/5/20,WORKABLE 3/4/20,WORKABLE 3/2/20,WORKABLE 2/28/20,WORKABLE 2/27/20,WORKABLE 2/26/20,WORKABLE 2/25/20,WORKABLE 2/24/20,WORKABLE 2/20/20,WORKABLE 2/18/20,WORKABLE 2/17/20,WORKABLE 2/14/20,WORKABLE 2/13/20,WORKABLE 2/11/20,WORKABLE 2/10/20,WORKABLE 2/5/20
809,809-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T3CB2S01,19,000-WP-20239-60,MK-000-WP-20239-60-1,"2000-WP-20239-2""-T3CB2S01-ETW-1""-PF",,,,,,,41,,0,,,,,,,7.136,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,809-1,#N/A,#N/A,#N/A,#N/A,#N/A
810,810-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20243-60,MK-000-WP-20243-60-1,"2000-WP-20243-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,3.232,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,810-1,#N/A,#N/A,#N/A,#N/A,#N/A
810,810-2,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20243-60,MK-000-WP-20243-60-2,"2000-WP-20243-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,12.928,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,810-2,#N/A,#N/A,#N/A,#N/A,#N/A
810,810-3,ISS,ISS,PA,2/26/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20243-60,MK-000-WP-20243-60-3,"2000-WP-20243-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,7.136,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,810-3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
810,810-4,ISS,ISS,TX,2/24/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20243-60,MK-000-WP-20243-60-4,"2000-WP-20243-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,810-4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
811,811-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20257-61,MK-000-WP-20257-61-1,"2000-WP-20257-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,4.848,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,811-1,#N/A,#N/A,#N/A,#N/A,#N/A
811,811-2,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20257-61,MK-000-WP-20257-61-2,"2000-WP-20257-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,1.616,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,811-2,#N/A,#N/A,#N/A,#N/A,#N/A
812,812-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20265-60,MK-000-WP-20265-60-1,"2000-WP-20265-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,812-1,#N/A,#N/A,#N/A,#N/A,#N/A
812,812-2,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20265-60,MK-000-WP-20265-60-2,"2000-WP-20265-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,17.776,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,812-2,#N/A,#N/A,#N/A,#N/A,#N/A
812,812-3,ISS,ISS,PA,2/26/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20265-60,MK-000-WP-20265-60-3,"2000-WP-20265-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,7.136,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,812-3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
812,812-4,ISS,ISS,PA,3/9/2020,,2/3/2020,6,60,CS,CWA-6,T1CH2S99,19,000-WP-20265-60,MK-000-WP-20265-60-4,"2000-WP-20265-2""-T1CH2S99-ETW-1""-PF",,,,,,,41,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,812-4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
813,813-1,ISS,ISS,BR,2/6/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-20,MK-000-WS-9075-20-1,"900-WS-9075-3""-T6NS5S01-ETW-1 1/2""-PF",Yes,,,,,,41,,0,,,,,,,18.72,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,813-1
814,814-1,ISS,ISS,BR,2/14/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-21,MK-000-WS-9075-21-1,"900-WS-9075-3""-T6NS5S01-ETW-1 1/2""-PF",Yes,,,,,,41,,0,,,,,,,23.4,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,814-1,#N/A,#N/A,#N/A,#N/A
814,814-2,ISS,ISS,BR,3/5/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-21,MK-000-WS-9075-21-2,"900-WS-9075-3""-T6NS5S01-ETW-1 1/2""-PF",Yes,,,,,,41,,0,,,,,,,23.2,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,814-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
815,815-1,ISS,ISS,BR,3/5/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-22,MK-000-WS-9075-22-1,"900-WS-9075-3""-T6NS5S01-ETW-1 1/2""-PF",Yes,,,,,,41,,0,,,,,,,23.2,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,815-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
815,815-2,ISS,ISS,BR,2/14/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-22,MK-000-WS-9075-22-2,"900-WS-9075-3""-T6NS5S01-ETW-1 1/2""-PF",Yes,,,,,,41,,0,,,,,,,23.4,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,815-2,#N/A,#N/A,#N/A,#N/A
816,816-1,ISS,ISS,BR,2/14/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-23,MK-000-WS-9075-23-1,"900-WS-9075-3""-T6NS5S01-ETW-1 1/2""-PF",Yes,,,,,,41,,0,,,,,,,14.04,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,816-1,#N/A,#N/A,#N/A,#N/A
817,817-1,ISS,ISS,BR,2/14/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-24,MK-000-WS-9075-24-1,"900-WS-9075-3""-T6NS5S01-ETW-1 1/2""-PF",Yes,,,,,,41,,0,,,,,,,16.2,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,817-1,#N/A,#N/A,#N/A,#N/A
818,818-1,ISS,ISS,BR,3/5/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-25,MK-000-WS-9075-25-1,"900-WS-9075-2""-T6NS5S01-ETW-1""-PF",Yes,,,,,,41,,0,,,,,,,26.52,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,818-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
818,818-2,ISS,ISS,BR,3/17/2020,,2/3/2020,7,20,SS,CWA-5,T6NS5S01,-,000-WS-9075-25,MK-000-WS-9075-25-2,"900-WS-9075-2""-T6NS5S01-ETW-1""-PF",Yes,,,,,,41,,0,,,,,,,26.96,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,818-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
819,819-1,ISS,ISS,PA,2/20/2020,,2/3/2020,6,60,CS,CWA-6,T12CS1T01,19/41,000-CWR-20099-61,MK-000-CWR-20099-61-1,"2000-CWR-20099-6""-T12CS1T01-ETW-1 1/2""-PF",,,,,,,42,,0,,,,,,,11.968,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,819-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
819,819-2,ISS,ISS,PA,2/20/2020,,2/3/2020,6,60,CS,CWA-6,T12CS1T01,19/41,000-CWR-20099-61,MK-000-CWR-20099-61-2,"2000-CWR-20099-6""-T12CS1T01-ETW-1 1/2""-PF",,,,,,,42,,0,,,,,,,9.312,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,819-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
820,820-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T12CS1T01,19/41,000-CWR-20100-61,MK-000-CWR-20100-61-1,"2000-CWR-20100-8""-T12CS1T01-ETW-2""-PF",,,,,,,42,,0,,,,,,,14.336,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,820-1,#N/A,#N/A,#N/A,#N/A,#N/A
820,820-2,ISS,ISS,TX,2/24/2020,,2/3/2020,6,60,CS,CWA-6,T12CS1T01,19/41,000-CWR-20100-61,MK-000-CWR-20100-61-2,"2000-CWR-20100-8""-T12CS1T01-ETW-2""-PF",,,,,,,42,,0,,,,,,,12.736,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,820-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
821,821-2,ISS,ISS,TX,2/24/2020,,2/3/2020,3,30,CS,CWA-5,T3CH2S99,19,000-P-9070-31,MK-000-P-9070-31-2,"900-P-9070-2""-T3CH2S99-ETW-1""-PF",,,,,,,42,,0,,,,,,,8.768,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,821-2,821-2,821-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
821,821-3,ISS,ISS,TX,2/24/2020,,2/3/2020,3,30,CS,CWA-5,T3CH2S99,19,000-P-9070-31,MK-000-P-9070-31-3,"900-P-9070-2""-T3CH2S99-ETW-1""-PF",,,,,,,42,,0,,,,,,,8.768,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,821-3,821-3,821-3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
822,822-1,ISS,ISS,M,2/19/2020,,2/3/2020,7,20,CS,CWA-5,T6CH2S99,19,000-P-9098-21,MK-000-P-9098-21-1,"900-P-9098-12""-T6CH2S99-ET-2""-HC",,,,,,,42,,0,,,,,,,25.392,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,822-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
822,822-2,ISS,ISS,TX,2/24/2020,,2/3/2020,7,20,CS,CWA-5,T6CH2S99,19,000-P-9098-21,MK-000-P-9098-21-2,"900-P-9098-12""-T6CH2S99-ET-2""-HC",,,,,,,42,,0,,,,,,,44.848,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,822-2,822-2,822-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
823,823-1,ISS,ISS,TX,3/9/2020,,2/3/2020,7,20,CS,CWA-5,T6CH2S99,19,000-P-9098-22,MK-000-P-9098-22-1,"900-P-9098-14""-T6CH2S99-ET-2 1/2""-HC",,,,,,,42,,0,,,,,,,55.888,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,823-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
823,823-2,ISS,ISS,PA,2/11/2020,,2/3/2020,7,20,CS,CWA-5,T6CH2S99,19,000-P-9098-22,MK-000-P-9098-22-2,"900-P-9098-14""-T6CH2S99-ET-2 1/2""-HC",,,,,,,42,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,823-2,823-2
825,825-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20081-62,MK-000-P-20081-62-1,"2000-P-20081-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,42,,0,,,,,,,2.24,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,825-1,#N/A,#N/A,#N/A,#N/A,#N/A
825,825-2,ISS,ISS,TX,2/24/2020,,2/3/2020,6,60,CS,CWA-6,T3CH2S99,19,000-P-20081-62,MK-000-P-20081-62-2,"2000-P-20081-4""-T3CH2S99-ET-1 1/2""-HC",,,,,,,42,,0,,,,,,,10.176,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,825-2,825-2,825-2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
826,826-1,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CS1S02,19,000-SC-20254-62,MK-000-SC-20254-62-1,"2000-SC-20254-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,42,,0,,,,,,,3.312,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,826-1,#N/A,#N/A,#N/A,#N/A,#N/A
826,826-2,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CS1S02,19,000-SC-20254-62,MK-000-SC-20254-62-2,"2000-SC-20254-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,42,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,826-2,#N/A,#N/A,#N/A,#N/A,#N/A
826,826-3,ISS,ISS,M,2/28/2020,,2/3/2020,6,60,CS,CWA-6,T1CS1S02,19,000-SC-20254-62,MK-000-SC-20254-62-3,"2000-SC-20254-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,42,,0,,,,,,,5.52,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,826-3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
826,826-4,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CS1S02,19,000-SC-20254-62,MK-000-SC-20254-62-4,"2000-SC-20254-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,42,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,826-4,#N/A,#N/A,#N/A,#N/A,#N/A
826,826-5,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CS1S02,19,000-SC-20254-62,MK-000-SC-20254-62-5,"2000-SC-20254-1.5""-T1CS1S02-ETW-2""-HC",,,,,,,42,,0,,,,,,,2.208,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,826-5,#N/A,#N/A,#N/A,#N/A,#N/A
827,827-1,ISS,ISS,BR,2/11/2020,,2/3/2020,4,80,SS,CWA-5,T6SD1S99,4,000-WS-9719-84,MK-000-WS-9719-84-1,"900-WS-9719-2""-T6SD1S99-ETW-1""-PF",Yes,,,,,,42,,0,,,,,,,11.172,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,827-1,#N/A
828,828-1,ISS,ISS,BR,2/11/2020,,2/3/2020,4,80,SS,CWA-5,T6SD1S99,4,000-WS-9719-86,MK-000-WS-9719-86-1,"900-WS-9719-2""-T6SD1S99-ETW-1""-PF",Yes,,,,,,42,,0,,,,,,,11.172,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,828-1,#N/A
829,829-1,ISS,ISS,M,2/19/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,19,000-AV-20203-60,MK-000-AV-20203-60-1,"2000-AV-20203-2""-T1CB1S01-ETW-1""-PF",,,,,,,43,,0,,,,,,,12.272,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,829-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
829,829-2,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,19,000-AV-20203-60,MK-000-AV-20203-60-2,"2000-AV-20203-2""-T1CB1S01-ETW-1""-PF",,,,,,,43,,0,,,,,,,6.144,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,829-2,#N/A,#N/A,#N/A,#N/A,#N/A
830,830-1,ISS,ISS,PA,2/11/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,19,000-AV-20203-61,MK-000-AV-20203-61-1,"2000-AV-20203-2""-T1CB1S01-ETW-1""-PF",,,,,,,43,,0,,,,,,,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,830-1,#N/A
830,830-2,ISS,ISS,PA,2/18/2020,,2/3/2020,6,60,CS,CWA-6,T1CB1S01,19,000-AV-20203-61,MK-000-AV-20203-61-2,"2000-AV-20203-2""-T1CB1S01-ETW-1""-PF",,,,,,,43,,0,,,,,,,7.68,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,830-2,#N/A,#N/A,#N/A,#N/A,#N/A
831,831-1,ISS,ISS,PA,2/18/2020,,2/3/2020,8,50,CS,CWA-5,T3CB2S01,21 (MOD),000-H-20022-55,MK-000-H-20022-55-1,"900-H-20022-6""-T3CB2S01-NT-0""-N",,,,,,,43,,0,,,,,,,8.976,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,831-1,#N/A,#N/A,#N/A,#N/A,#N/A
832,832-1,ISS,ISS,PA,2/20/2020,,2/3/2020,8,50,CS,CWA-5,T6CA2S01,21 (MOD),000-H-20064-55,MK-000-H-20064-55-1,"900-H-20064-2""-T6CA2S01-NT-0""-N",,,,,,,43,,0,,,,,,,7.872,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,832-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
834,834-1,ISS,ISS,PA,3/13/2020,,2/3/2020,3,30,CS,CWA-5,T3CH2S99,19,000-P-9157-31,MK-000-P-9157-31-1,"900-P-9157-6""-T3CH2S99-ETW-1 1/2""-HC",,,,,,,43,,0,,,,,,,40.768,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,834-1,834-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
836,836-1,ISS,ISS,PA,2/20/2020,,2/3/2020,3,30,CS,CWA-5,T6CH2S99,19,000-P-9820-30,MK-000-P-9820-30-1,"900-P-9820-3""-T6CH2S99-ETW-1 1/2""-HC",,,,,,,43,,0,,,,,,,2.048,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,836-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
837,837-1,ISS,ISS,TX,3/3/2020,,2/3/2020,3,30,CS,CWA-5,T6CH2S99,19,000-P-9820-31,MK-000-P-9820-31-1,"900-P-9820-4""-T6CH2S99-ETW-1 1/2""-HC",,,,,,W/W 837-1A,43,,0,,,,,,,49.472,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,837-1,837-1,837-1,837-1,837-1,837-1,837-1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
