PIPELINE-REFERENCE,REVISION,N_S_,WELD-NO,WELD-TYPE,PIPING-SPEC,SPOOL-DRAWING-SEQUENCE-NUMBER,ISO NO,SPOOL-ID,,SCHEDULE,ok
PM110XA-S-97778.03,0,4,FA17,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,4,FA16,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,4,FA15,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,4,FA13,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,4,FA9,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,4,FA10,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,4,FA11,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,4,FA12,BW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-44BW,,
PM110XA-S-97778.03,0,3,FA19,OLET,AJ2,465-4,465,PM110XA-S-97778.03-4,465-43OLET,,
PM110XA-S-97778.03,0,1,FA22,OLET,AJ2,465-4,465,PM110XA-S-97778.03-4,465-41OLET,,
PM110XA-S-97778.03,0,1,FA23,SW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-41SW,,
PM110XA-S-97778.03,0,1,FA24,SW,AJ2,465-4,465,PM110XA-S-97778.03-4,465-41SW,,
PM110XA-S-97778.04,0,4,FA3,BW,AJ2,466-1,466,PM110XA-S-97778.04-1,466-14BW,,
PM110XA-S-97778.04,0,4,FA2,BW,AJ2,466-1,466,PM110XA-S-97778.04-1,466-14BW,,
PM110XA-S-97778.04,0,4,FA4,BW,AJ2,466-1,466,PM110XA-S-97778.04-1,466-14BW,,
PM110XA-S-97778.04,0,4,FA1,BW,AJ2,466-1,466,PM110XA-S-97778.04-1,466-14BW,,
PM110XA-S-97778.04,0,4,FA5,BW,AJ2,466-1,466,PM110XA-S-97778.04-1,466-14BW,,
PM110XA-S-97778.04,0,4,FA6,BW,AJ2,466-1,466,PM110XA-S-97778.04-1,466-14BW,,
PM110XA-S-97778.04,0,4-Mar,FA18,OLET,AJ2,466-1,466,PM110XA-S-97778.04-1,466-143894OLET,,
PM110XA-S-97778.04,0,4,FA12,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA9,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA15,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA13,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA11,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA10,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA14,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA8,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA7,BW,AJ2,466-2,466,PM110XA-S-97778.04-2,466-24BW,,
PM110XA-S-97778.04,0,4,FA17,BW,AJ2,466-3,466,PM110XA-S-97778.04-3,466-34BW,,
PM110XA-S-97778.04,0,4,FA16,BW,AJ2,466-3,466,PM110XA-S-97778.04-3,466-34BW,,
PM110XA-S-97778.05,0,4,FA2,BW,AJ2,467-1,467,PM110XA-S-97778.05-1,467-14BW,,
PM110XA-S-97778.05,0,4,FA1,BW,AJ2,467-1,467,PM110XA-S-97778.05-1,467-14BW,,
PM110XA-S-97778.05,0,4,FA6,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA11,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA10,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA9,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA5,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA4,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA3,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA7,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA8,BW,AJ2,467-2,467,PM110XA-S-97778.05-2,467-24BW,,
PM110XA-S-97778.05,0,4,FA13,BW,AJ2,467-3,467,PM110XA-S-97778.05-3,467-34BW,,
PM110XA-S-97778.05,0,4,FA12,BW,AJ2,467-3,467,PM110XA-S-97778.05-3,467-34BW,,
PM110XA-S-97778.06,0,4,FA2,BW,AJ2,468-1,468,PM110XA-S-97778.06-1,468-14BW,,
PM110XA-S-97778.06,0,4,FA1,BW,AJ2,468-1,468,PM110XA-S-97778.06-1,468-14BW,,
PM110XA-S-97778.06,0,4,FA3,BW,AJ2,468-1,468,PM110XA-S-97778.06-1,468-14BW,,
PM110XA-S-97778.06,0,1 1/2,FA19,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-21.5BW,160,
PM110XA-S-97778.06,0,4,FA10,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,4,FA11,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,4,FA6,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,4,FA5,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,4,FA9,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,4,FA8,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,3,FA18,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-23BW,,
PM110XA-S-97778.06,0,4,FA4,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,3,FA13,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-23BW,,
PM110XA-S-97778.06,0,3,FA14,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-23BW,,
PM110XA-S-97778.06,0,4,FA7,BW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-24BW,,
PM110XA-S-97778.06,0,3,FA12,OLET,AJ2,468-2,468,PM110XA-S-97778.06-2,468-23OLET,,
PM110XA-S-97778.06,0,1,FA15,OLET,AJ2,468-2,468,PM110XA-S-97778.06-2,468-21OLET,,
PM110XA-S-97778.06,0,1,FA16,SW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-21SW,,
PM110XA-S-97778.06,0,1,FA17,SW,AJ2,468-2,468,PM110XA-S-97778.06-2,468-21SW,,
PM110XA-S-97778.07,0,4,FA1,BW,AJ2,469-1,469,PM110XA-S-97778.07-1,469-14BW,,
PM110XA-S-97778.07,0,4,FA4,BW,AJ2,469-3,469,PM110XA-S-97778.07-3,469-34BW,,
PM110XA-S-97778.07,0,3,FA6,OLET,AJ2,469-3,469,PM110XA-S-97778.07-3,469-33OLET,,
PM110XA-S-98378.01,0,3,FA3,BW,AJ2,470-3,470,PM110XA-S-98378.01-3,470-33BW,,
PM110XA-S-98378.01,0,3,FA4,BW,AJ2,470-3,470,PM110XA-S-98378.01-3,470-33BW,,
PM110XA-S-98378.01,0,3,FA8,BW,AJ2,470-4,470,PM110XA-S-98378.01-4,470-43BW,,
PM110XA-S-98378.01,0,3,FA7,BW,AJ2,470-4,470,PM110XA-S-98378.01-4,470-43BW,,
PM110XA-S-98378.01,0,3,FA9,BW,AJ2,470-4,470,PM110XA-S-98378.01-4,470-43BW,,
PM110XA-S-98378.01,0,3,FA6,BW,AJ2,470-4,470,PM110XA-S-98378.01-4,470-43BW,,
PM110XA-S-98378.02,0,1 1/2,FA11,BW,AJ2,471-1,471,PM110XA-S-98378.02-1,471-11.5BW,160,
PM110XA-S-98378.02,0,3,FA5,BW,AJ2,471-1,471,PM110XA-S-98378.02-1,471-13BW,,
PM110XA-S-98378.02,0,3,FA1,BW,AJ2,471-1,471,PM110XA-S-98378.02-1,471-13BW,,
PM110XA-S-98378.02,0,3,FA10,BW,AJ2,471-1,471,PM110XA-S-98378.02-1,471-13BW,,
PM110XA-S-98378.02,0,3,FA6,BW,AJ2,471-1,471,PM110XA-S-98378.02-1,471-13BW,,
PM110XA-S-98378.02,0,1,FA7,OLET,AJ2,471-1,471,PM110XA-S-98378.02-1,471-11OLET,,
PM110XA-S-98378.02,0,1,FA9,SW,AJ2,471-1,471,PM110XA-S-98378.02-1,471-11SW,,
PM110XA-S-98378.02,0,1,FA8,SW,AJ2,471-1,471,PM110XA-S-98378.02-1,471-11SW,,
PM110XA-S-98378.03,0,1 1/2,FA22,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-11.5BW,160,
PM110XA-S-98378.03,0,3,FA4,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-13BW,,
PM110XA-S-98378.03,0,3,FA16,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-13BW,,
PM110XA-S-98378.03,0,3,FA2,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-13BW,,
PM110XA-S-98378.03,0,3,FA21,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-13BW,,
PM110XA-S-98378.03,0,3,FA15,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-13BW,,
PM110XA-S-98378.03,0,3,FA1,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-13BW,,
PM110XA-S-98378.03,0,3,FA3,BW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-13BW,,
PM110XA-S-98378.03,0,1,FA18,OLET,AJ2,472-1,472,PM110XA-S-98378.03-1,472-11OLET,,
PM110XA-S-98378.03,0,1,FA20,SW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-11SW,,
PM110XA-S-98378.03,0,1,FA19,SW,AJ2,472-1,472,PM110XA-S-98378.03-1,472-11SW,,
PM110XA-S-98378.03,0,3,FA9,BW,AJ2,472-2,472,PM110XA-S-98378.03-2,472-23BW,,
PM110XA-S-98378.03,0,3,FA8,BW,AJ2,472-2,472,PM110XA-S-98378.03-2,472-23BW,,
PM110XA-S-98378.03,0,3,FA7,BW,AJ2,472-2,472,PM110XA-S-98378.03-2,472-23BW,,
PM110XA-S-98378.03,0,3,FA6,BW,AJ2,472-2,472,PM110XA-S-98378.03-2,472-23BW,,
PM110XA-S-98378.03,0,4-Mar,FA17,OLET,AJ2,472-2,472,PM110XA-S-98378.03-2,472-243894OLET,,
PM110XA-S-98378.03,0,3,FA11,BW,AJ2,472-3,472,PM110XA-S-98378.03-3,472-33BW,,
PM110XA-S-98378.03,0,3,FA13,BW,AJ2,472-3,472,PM110XA-S-98378.03-3,472-33BW,,
PM110XA-S-98378.03,0,3,FA12,BW,AJ2,472-3,472,PM110XA-S-98378.03-3,472-33BW,,
PM110XA-S-98378.04,0,3,FA3,BW,AJ2,473-3,473,PM110XA-S-98378.04-3,473-33BW,,
PM110XA-S-98378.04,0,1 1/2,FA13,BW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-41.5BW,160,
PM110XA-S-98378.04,0,3,FA6,BW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-43BW,,
PM110XA-S-98378.04,0,3,FA8,BW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-43BW,,
PM110XA-S-98378.04,0,3,FA7,BW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-43BW,,
PM110XA-S-98378.04,0,3,FA5,BW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-43BW,,
PM110XA-S-98378.04,0,3,FA12,BW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-43BW,,
PM110XA-S-98378.04,0,1,FA9,OLET,AJ2,473-4,473,PM110XA-S-98378.04-4,473-41OLET,,
PM110XA-S-98378.04,0,1,FA11,SW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-41SW,,
PM110XA-S-98378.04,0,1,FA10,SW,AJ2,473-4,473,PM110XA-S-98378.04-4,473-41SW,,
PM110XA-S-98378.05,0,3,FA3,BW,AJ2,474-2,474,PM110XA-S-98378.05-2,474-23BW,,
PM110XA-S-98378.05,0,3,FA4,BW,AJ2,474-2,474,PM110XA-S-98378.05-2,474-23BW,,
PM110XA-S-98378.05,0,4-Mar,FA12,OLET,AJ2,474-2,474,PM110XA-S-98378.05-2,474-243894OLET,,
PM110XA-S-98378.05,0,3,FA10,BW,AJ2,474-4,474,PM110XA-S-98378.05-4,474-43BW,,
PM110XA-S-98378.05,0,3,FA7,BW,AJ2,474-4,474,PM110XA-S-98378.05-4,474-43BW,,
PM110XA-S-98378.05,0,3,FA8,BW,AJ2,474-4,474,PM110XA-S-98378.05-4,474-43BW,,
PM110XA-S-98378.05,0,3,FA9,BW,AJ2,474-4,474,PM110XA-S-98378.05-4,474-43BW,,
PK101XA-P-1508.03,0,8,FA2,BW,FB8,48-1,48,PK101XA-P-1508.03-1,48-18BW,,
PK101XA-P-1508.03,0,8,FA1,BW,FB8,48-1,48,PK101XA-P-1508.03-1,48-18BW,,
PK101XA-P-1508.03,0,8,FA3,BW,FB8,48-2,48,PK101XA-P-1508.03-2,48-28BW,,
PK101XA-P-1508.03,0,8,FA6,BW,FB8,48-2,48,PK101XA-P-1508.03-2,48-28BW,,
PK101XA-P-1508.03,0,8,FA4,BW,FB8,48-2,48,PK101XA-P-1508.03-2,48-28BW,,
PK101XA-P-1508.03,0,8,FA5,BW,FB8,48-2,48,PK101XA-P-1508.03-2,48-28BW,,
PK101XA-P-1508.03,0,8,FA10,BW,FB8,48-3,48,PK101XA-P-1508.03-3,48-38BW,,
PK101XA-P-1508.03,0,8,FA9,BW,FB8,48-3,48,PK101XA-P-1508.03-3,48-38BW,,
PK101XA-P-1508.03,0,8,FA12,BW,FB8,48-3,48,PK101XA-P-1508.03-3,48-38BW,,
PK101XA-P-1508.03,0,8,FA11,BW,FB8,48-3,48,PK101XA-P-1508.03-3,48-38BW,,
PK101XA-P-1508.03,0,8,FA8,BW,FB8,48-3,48,PK101XA-P-1508.03-3,48-38BW,,
PK101XA-P-1508.04,0,2,FA2,BW,FB8,49-1,49,PK101XA-P-1508.04-1,49-12BW,,
PK101XA-P-1508.04,0,8,FA5,BW,FB8,49-1,49,PK101XA-P-1508.04-1,49-18BW,,
PK101XA-P-1508.04,0,8,FA4,BW,FB8,49-1,49,PK101XA-P-1508.04-1,49-18BW,,
PK101XA-P-1508.04,0,8,FA6,BW,FB8,49-1,49,PK101XA-P-1508.04-1,49-18BW,,
PK101XA-P-1508.04,0,8,FA1,BW,FB8,49-1,49,PK101XA-P-1508.04-1,49-18BW,,
PK101XA-P-1508.04,0,2,FA3,OLET,FB8,49-1,49,PK101XA-P-1508.04-1,49-12OLET,,
PK101XA-P-1508.05,0,8,FA3,BW,FB8,50-1,50,PK101XA-P-1508.05-1,50-18BW,,
PK101XA-P-1508.05,0,8,FA2,BW,FB8,50-1,50,PK101XA-P-1508.05-1,50-18BW,,
PK101XA-P-1508.05,0,8,FA1,BW,FB8,50-1,50,PK101XA-P-1508.05-1,50-18BW,,
PK101XA-P-1508.05,0,4-Mar,FA4,OLET,FB8,50-1,50,PK101XA-P-1508.05-1,50-143894OLET,,
PK101XA-P-1508.05,0,1 1/2,FA8,OLET,FB8,50-1,50,PK101XA-P-1508.05-1,50-11.5OLET,40S,
PK101XA-P-1508.05,0,4-Mar,FA5,SW,FB8,50-1,50,PK101XA-P-1508.05-1,50-143894SW,,
PK101XA-P-1508.05,0,4-Mar,FA6,SW,FB8,50-1,50,PK101XA-P-1508.05-1,50-143894SW,,
PK101XA-P-1508.05,0,4-Mar,FA7,SW,FB8,50-1,50,PK101XA-P-1508.05-1,50-143894SW,,
PK101XA-P-1508.06,0,8,FA1,BW,FB8,51-1,51,PK101XA-P-1508.06-1,51-18BW,,
PK101XA-P-1508.06,0,8,FA6,BW,FB8,51-1,51,PK101XA-P-1508.06-1,51-18BW,,
PK101XA-P-1508.06,0,8,FA5,BW,FB8,51-1,51,PK101XA-P-1508.06-1,51-18BW,,
PK101XA-P-1508.06,0,8,FA4,BW,FB8,51-1,51,PK101XA-P-1508.06-1,51-18BW,,
PK101XA-P-1508.06,0,8,FA2,BW,FB8,51-1,51,PK101XA-P-1508.06-1,51-18BW,,
PK101XA-P-1508.06,0,8,FA3,BW,FB8,51-1,51,PK101XA-P-1508.06-1,51-18BW,,
PK101XA-P-1508.06,0,4-Mar,FA7,OLET,FB8,51-1,51,PK101XA-P-1508.06-1,51-143894OLET,,
PK101XA-P-1508.06,0,4-Mar,FA9,SW,FB8,51-1,51,PK101XA-P-1508.06-1,51-143894SW,,
PK101XA-P-1508.06,0,4-Mar,FA10,SW,FB8,51-1,51,PK101XA-P-1508.06-1,51-143894SW,,
PK101XA-P-1508.06,0,4-Mar,FA8,SW,FB8,51-1,51,PK101XA-P-1508.06-1,51-143894SW,,
PK101XA-P-1603.01,0,8,FA5,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA7,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA10,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA8,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA6,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA4,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA3,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA1,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA9,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,8,FA2,BW,FB8,52-1,52,PK101XA-P-1603.01-1,52-18BW,,
PK101XA-P-1603.01,0,4-Mar,FA12,OLET,FB8,52-1,52,PK101XA-P-1603.01-1,52-143894OLET,,
PK101XA-P-1603.01,0,1 1/2,FA13,OLET,FB8,52-1,52,PK101XA-P-1603.01-1,52-11.5OLET,,
PK101XA-P-1603.02,0,6,FA1,BW,FB8,53-1,53,PK101XA-P-1603.02-1,53-16BW,,
PK101XA-P-1603.02,0,6,FA2,BW,FB8,53-1,53,PK101XA-P-1603.02-1,53-16BW,,
PK101XA-P-1605.01,0,8,FA1,BW,FB8,54-1,54,PK101XA-P-1605.01-1,54-18BW,,
PK101XA-P-1605.01,0,8,FA4,BW,FB8,54-1,54,PK101XA-P-1605.01-1,54-18BW,,
PK101XA-P-1605.01,0,8,FA2,BW,FB8,54-1,54,PK101XA-P-1605.01-1,54-18BW,,
PK101XA-P-1605.01,0,8,FA3,BW,FB8,54-1,54,PK101XA-P-1605.01-1,54-18BW,,
PK101XA-P-1607.01,0,8,FA1,BW,FB8,55-1,55,PK101XA-P-1607.01-1,55-18BW,,
PK101XA-P-1607.01,0,8,FA2,BW,FB8,55-1,55,PK101XA-P-1607.01-1,55-18BW,,
PK101XA-P-1607.01,0,8,FA3,BW,FB8,55-1,55,PK101XA-P-1607.01-1,55-18BW,,
PK101XA-P-1607.01,0,8,FA4,BW,FB8,55-1,55,PK101XA-P-1607.01-1,55-18BW,,
PK101XA-P-1607.02,0,2,FA8,BW,FB8,56-1,56,PK101XA-P-1607.02-1,56-12BW,,
PK101XA-P-1607.02,0,8,FA1,BW,FB8,56-1,56,PK101XA-P-1607.02-1,56-18BW,,
PK101XA-P-1607.02,0,2,FA7,OLET,FB8,56-1,56,PK101XA-P-1607.02-1,56-12OLET,,
PK101XA-P-1607.02,0,4-Mar,FA2,OLET,FB8,56-1,56,PK101XA-P-1607.02-1,56-143894OLET,,
PK101XA-P-1607.02,0,1 1/2,FA6,OLET,FB8,56-1,56,PK101XA-P-1607.02-1,56-11.5OLET,40S,
PK101XA-P-1607.02,0,4-Mar,FA5,SW,FB8,56-1,56,PK101XA-P-1607.02-1,56-143894SW,,
PK101XA-P-1607.02,0,4-Mar,FA3,SW,FB8,56-1,56,PK101XA-P-1607.02-1,56-143894SW,,
PK101XA-P-1607.02,0,4-Mar,FA4,SW,FB8,56-1,56,PK101XA-P-1607.02-1,56-143894SW,,
PK101XA-P-1607.03,0,8,FA4,BW,FB8,57-1,57,PK101XA-P-1607.03-1,57-18BW,,
PK101XA-P-1607.03,0,8,FA6,BW,FB8,57-1,57,PK101XA-P-1607.03-1,57-18BW,,
PK101XA-P-1607.03,0,8,FA5,BW,FB8,57-1,57,PK101XA-P-1607.03-1,57-18BW,,
PK101XA-P-1607.03,0,8,FA3,BW,FB8,57-1,57,PK101XA-P-1607.03-1,57-18BW,,
PK101XA-P-1607.03,0,8,FA2,BW,FB8,57-1,57,PK101XA-P-1607.03-1,57-18BW,,
PK101XA-P-1607.03,0,8,FA1,BW,FB8,57-1,57,PK101XA-P-1607.03-1,57-18BW,,
PK101XA-P-1607.03,0,4-Mar,FA7,OLET,FB8,57-1,57,PK101XA-P-1607.03-1,57-143894OLET,,
PK101XA-P-1607.03,0,4-Mar,FA10,SW,FB8,57-1,57,PK101XA-P-1607.03-1,57-143894SW,,
PK101XA-P-1607.03,0,4-Mar,FA9,SW,FB8,57-1,57,PK101XA-P-1607.03-1,57-143894SW,,
PK101XA-P-1607.03,0,4-Mar,FA8,SW,FB8,57-1,57,PK101XA-P-1607.03-1,57-143894SW,,
PK101XA-P-1608.01,0,6,FA3,BW,FB8,58-1,58,PK101XA-P-1608.01-1,58-16BW,,
PK101XA-P-1608.01,0,6,FA2,BW,FB8,58-1,58,PK101XA-P-1608.01-1,58-16BW,,
PK101XA-P-1608.01,0,8,FA1,BW,FB8,58-1,58,PK101XA-P-1608.01-1,58-18BW,,
PK101XA-P-1609.01,0,6,FA2,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-16BW,,
PK101XA-P-1609.01,0,6,FA3,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-16BW,,
PK101XA-P-1609.01,0,6,FA4,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-16BW,,
PK101XA-P-1609.01,0,6,FA5,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-16BW,,
PK101XA-P-1609.01,0,6,FA6,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-16BW,,
PK101XA-P-1609.01,0,6,FA7,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-16BW,,
PK101XA-P-1609.01,0,6,FA8,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-16BW,,
PK101XA-P-1609.01,0,10,FA1,BW,FB8,59-1,59,PK101XA-P-1609.01-1,59-110BW,,
PK101XA-P-102037.01,0,14,FA1,BW,FB8,60-1,60,PK101XA-P-102037.01-1,60-114BW,,
PK101XA-P-102037.01,0,14,FA2,BW,FB8,60-1,60,PK101XA-P-102037.01-1,60-114BW,,
PK101XA-P-102037.01,0,14,FA3,BW,FB8,60-1,60,PK101XA-P-102037.01-1,60-114BW,,
PK101XA-P-102037.01,0,14,FA4,BW,FB8,60-1,60,PK101XA-P-102037.01-1,60-114BW,,
PK102XA-C-97624.01,0,1 1/2,FA1,BW,FB8,61-1,61,PK102XA-C-97624.01-1,61-11.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA2,BW,FB8,61-1,61,PK102XA-C-97624.01-1,61-11.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA4,BW,FB8,61-1,61,PK102XA-C-97624.01-1,61-11.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA3,BW,FB8,61-1,61,PK102XA-C-97624.01-1,61-11.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA5,BW,FB8,61-2,61,PK102XA-C-97624.01-2,61-21.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA6,BW,FB8,61-2,61,PK102XA-C-97624.01-2,61-21.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA7,BW,FB8,61-2,61,PK102XA-C-97624.01-2,61-21.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA8,BW,FB8,61-2,61,PK102XA-C-97624.01-2,61-21.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA9,BW,FB8,61-2,61,PK102XA-C-97624.01-2,61-21.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA10,BW,FB8,61-3,61,PK102XA-C-97624.01-3,61-31.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA11,BW,FB8,61-3,61,PK102XA-C-97624.01-3,61-31.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA15,BW,FB8,61-3,61,PK102XA-C-97624.01-3,61-31.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA14,BW,FB8,61-3,61,PK102XA-C-97624.01-3,61-31.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA13,BW,FB8,61-3,61,PK102XA-C-97624.01-3,61-31.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA12,BW,FB8,61-3,61,PK102XA-C-97624.01-3,61-31.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA17,BW,FB8,61-4,61,PK102XA-C-97624.01-4,61-41.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA16,BW,FB8,61-4,61,PK102XA-C-97624.01-4,61-41.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA22,BW,FB8,61-5,61,PK102XA-C-97624.01-5,61-51.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA21,BW,FB8,61-5,61,PK102XA-C-97624.01-5,61-51.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA18,BW,FB8,61-5,61,PK102XA-C-97624.01-5,61-51.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA20,BW,FB8,61-5,61,PK102XA-C-97624.01-5,61-51.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA19,BW,FB8,61-5,61,PK102XA-C-97624.01-5,61-51.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA24,BW,FB8,61-6,61,PK102XA-C-97624.01-6,61-61.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA23,BW,FB8,61-6,61,PK102XA-C-97624.01-6,61-61.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA29,BW,FB8,61-7,61,PK102XA-C-97624.01-7,61-71.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA28,BW,FB8,61-7,61,PK102XA-C-97624.01-7,61-71.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA27,BW,FB8,61-7,61,PK102XA-C-97624.01-7,61-71.5BW,,
PK102XA-C-97624.01,0,4-Mar,FA30,BW,FB8,61-7,61,PK102XA-C-97624.01-7,61-743894BW,,
PK102XA-C-97624.01,0,1 1/2,FA25,BW,FB8,61-7,61,PK102XA-C-97624.01-7,61-71.5BW,,
PK102XA-C-97624.01,0,1 1/2,FA26,BW,FB8,61-7,61,PK102XA-C-97624.01-7,61-71.5BW,,
