Piping Line List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,629,:Total Isos,,,,,,,,,,,,,,,,,,,,
Client Name:,AIR PRODUCTS,,,,,,,629,:Total Spools,,,,,,,,,,,,,,,,,,,,
Job No:,7116,,,,,,,0,:Hold,,,,,,,,,,,,,,,,,,,,
Fab. Location:,TX,,,,,,,0,:Issued,,,,,,,,,,,,,,,,,,,,
,,,0,PU,,,,629,:Isos not Issued for fab.,,,,,,,,,,,,,,,,,,,,
,,,0,UP,,,,,,,,,,,,,,,,,,,,,,,,,
,,,13,RTI,,,,,,,,,,,,,,,,,Transmittal Summary,,,,,,,,
,,186,430,,,,,,,,,,,,,,,,,5-Oct-20,New,,,Revisions,,,,,
ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Priority,Phase,Material,Pipe Spec.,Paint System,Pipeline Reference,Sheet #,Size,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.
96,96-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2528,1,"4""",U010-N -2528-96-A,"4""-N -2528-1CBB01",,,,,,231,,1,,,,,,
97,97-A,,X,,,,U010,,1CBC01,C093U3,DOC0001027228-2529,1,"6""",U010-VG -2529-97-A,"6""-VG -2529-1CBC01",,,,,,231,,1,,,,,,
98,98-A,,X,,,,U010,,1CBC01,C093U3,DOC0001027228-2529,2,"6""",U010-VG -2529-98-A,"6""-VG -2529-1CBC01",,,,,,231,,1,,,,,,
99,99-A,X,,,,,U010,,1CBC01,C093U3,DOC0001027228-2530,1,"6""",U010-VG -2530-99-A,"6""-VG -2530-1CBC01",,,,,,231,,1,,,,,,
100,100-A,,X,,,,U010,,1CBC01,C093U3,DOC0001027228-2530,2,"6""",U010-VG -2530-100-A,"6""-VG -2530-1CBC01",,,,,,231,,1,,,,,,
100,100-B,,X,,,,U010,,1CBC01,C093U3,DOC0001027228-2530,2,"6""",U010-VG -2530-100-B,"6""-VG -2530-1CBC01",,,,,,231,,1,,,,,,
101,101-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2602,1,"2""",U010-H -2602-101-A,"2""-H -2602-3CBB01",,,,,,231,,1,,,,,,
102,102-A,,X,,,,U010,,3SAB03,GP1,DOC0001027228-2604,1,"2""",U010-H -2604-102-A,"2""-H -2604-3SAB03",,,,,,231,,1,,,,,,
103,103-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,1,"8""",U010---103-A,#N/A,,,,,,231,,1,,,,,,
103,103-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,1,"8""",U010---103-B,#N/A,,,,,,231,,1,,,,,,
104,104-A,X,,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,2,"8""",U010---104-A,#N/A,,,,,,231,,1,,,,,,
104,104-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,2,"8""",U010---104-B,#N/A,,,,,,231,,1,,,,,,
104,104-C,X,,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,2,"8""",U010---104-C,#N/A,,,,,,231,,1,,,,,,
105,105-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,4,"8""",U010---105-A,#N/A,,,,,,231,,1,,,,,,
105,105-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,4,"8""",U010---105-B,#N/A,,,,,,231,,1,,,,,,
106,106-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,5,"8""",U010---106-A,#N/A,,,,,,231,,1,,,,,,
106,106-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2613,5,"8""",U010---106-B,#N/A,,,,,,231,,1,,,,,,
107,107-A,,X,,,,U010,,3SAB03,GP1,DOC0001027228-2615,1,"2""",U010-H -2615-107-A,"2""-H -2615-3SAB03",,,,,,231,,1,,,,,,
108,108-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2616,1,"18""",U010-N-2616-108-A,"18""-N-2616-1CBB01",,,,,,231,,1,,,,,,
109,109-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2616,2,"18""",U010-N-2616-109-A,"18""-N-2616-1CBB01",,,,,,231,,1,,,,,,
109,109-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2616,2,"18""",U010-N-2616-109-B,"18""-N-2616-1CBB01",,,,,,231,,1,,,,,,
110,110-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2616,3,"18""",U010-N-2616-110-A,"18""-N-2616-1CBB01",,,,,,231,,1,,,,,,
110,110,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2616,3,"18""",U010-N-2616-110-B,"18""-N-2616-1CBB01",,,,,,231,,1,,,,,,
110,110,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2616,3,"18""",U010-N-2616-110-C,"18""-N-2616-1CBB01",,,,,,231,,1,,,,,,
110,110,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2616,3,"18""",U010-N-2616-110-D,"18""-N-2616-1CBB01",,,,,,231,,1,,,,,,
111,111-A,X,,,,,U010,,1CBC01,C093U3,DOC0001027228-2620A,1,"10""",U010-N -2620A-111-A,"10""-N -2620A-1CBC01",,,,,,231,,1,,,,,,
112,112-A,X,,,,,U010,,1CBC01,C093U3,DOC0001027228-2620B,1,"10""",U010-N -2620B-112-A,"10""-N -2620B-1CBC01",,,,,,231,,1,,,,,,
113,113-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2621,1,"12""",U010-N -2621-113-A,"12""-N -2621-1CBB01",,,,,,231,,1,,,,,,
114,114-A,,X,,,,U010,,1SAB03,NOPT,DOC0001027228-2622,1,"6""",U010-VG -2622-114-A,"6""-VG -2622-1SAB03",,,,,,231,,1,,,,,,
114,114-B,,X,,,,U010,,1SAB03,NOPT,DOC0001027228-2622,1,"6""",U010-VG -2622-114-B,"6""-VG -2622-1SAB03",,,,,,231,,1,,,,,,
115,115-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,1,"14""",U010---115-A,#N/A,,,,,,231,,1,,,,,,
116,116-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,2,"14""",U010---116-A,#N/A,,,,,,231,,1,,,,,,
117,117-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,4,"14""",U010---117-A,#N/A,,,,,,231,,1,,,,,,
117,117-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,4,"14""",U010---117-B,#N/A,,,,,,231,,1,,,,,,
118,118-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,5,"14""",U010---118-A,#N/A,,,,,,231,,1,,,,,,
118,118-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,5,"14""",U010---118-B,#N/A,,,,,,231,,1,,,,,,
119,119-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,6,"14""",U010---119-A,#N/A,,,,,,231,,1,,,,,,
119,119-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,6,"14""",U010---119-B,#N/A,,,,,,231,,1,,,,,,
120,120-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,7,"14""",U010---120-A,#N/A,,,,,,231,,1,,,,,,
120,120-B,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,7,"14""",U010---120-B,#N/A,,,,,,231,,1,,,,,,
120,120-C,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2625,7,"14""",U010---120-C,#N/A,,,,,,231,,1,,,,,,
121,121-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2626,1,"10""",U010-CW -2626-121-A,"10""-CW -2626-ZCSC01",,,,,,231,,1,,,,,,
122,122-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2626,2,"10""",U010-CW -2626-122-A,"10""-CW -2626-ZCSC01",,,,,,231,,1,,,,,,
122,122-B,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2626,2,"10""",U010-CW -2626-122-B,"10""-CW -2626-ZCSC01",,,,,,231,,1,,,,,,
123,123-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2627,1,"10""",U010-N -2627-123-A,"10""-N -2627-3CBB01",,,,,,231,,1,,,,,,
124,124-A,,X,,,,U010,,3CBB01,C093U3,DOC0001027228-2627,2,"10""",U010-N -2627-124-A,"10""-N -2627-3CBB01",,,,,,231,,1,,,,,,
125,125-A,,X,,,,U010,,1CBC01,C093U3,DOC0001027228-2630,1,"6""",U010-N -2630-125-A,"6""-N -2630-1CBC01",,,,,,231,,1,,,,,,
126,126-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2634,1,"2""",U010-N -2634-126-A,"2""-N -2634-1CBB01",,,,,,231,,1,,,,,,
127,127-A,,X,,,,U010,,1CBC03,C093U3,DOC0001027228-2635,1,"2""",U010-N -2635-127-A,"2""-N -2635-1CBC03",,,,,,231,,0,,,,,,
127,127-B,,X,,,,U010,,1CBC03,C093U3,DOC0001027228-2635,1,"2""",U010-N -2635-127-B,"2""-N -2635-1CBC03",,,,,,231,,0,,,,,,
128,128-A,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,1,"2""",U010-H -2644-128-A,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
129,129-A,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,2,"2""",U010-H -2644-129-A,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
130,130-A,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,3,"2""",U010-H -2644-130-A,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
131,131-A,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,4,"2""",U010-H -2644-131-A,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
131,131,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,4,"2""",U010-H -2644-131-B,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
131,131,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,4,"2""",U010-H -2644-131-C,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
132,132-A,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,5,"2""",U010-H -2644-132-A,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
132,132-B,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,5,"2""",U010-H -2644-132-B,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
133,133-A,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,7,"2""",U010-H -2644-133-A,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
133,133-B,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,7,"2""",U010-H -2644-133-B,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
134,134-A,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,8,"2""",U010-H -2644-134-A,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
134,134,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,8,"2""",U010-H -2644-134-B,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
134,134,,X,,,,U010,,3SAB03,NOPT,DOC0001027228-2644,8,"2""",U010-H -2644-134-C,"2""-H -2644-3SAB03",,,,,,231,,1,,,,,,
135,135-A,,X,,,,U010,,6CBB01,C093U3,DOC0001027228-2645,1,"4""",U010-H -2645-135-A,"4""-H -2645-6CBB01",,,,,,231,,1,,,,,,
135,135-B,,X,,,,U010,,6CBB01,C093U3,DOC0001027228-2645,1,"4""",U010-H -2645-135-B,"4""-H -2645-6CBB01",,,,,,231,,1,,,,,,
136,136-A,,X,,,,U010,,6CBB01,C093U3,DOC0001027228-2645,2,"4""",U010-H -2645-136-A,"4""-H -2645-6CBB01",,,,,,231,,1,,,,,,
137,137-A,,X,,,,U010,,6CBB01,C093U3,DOC0001027228-2645,3,"4""",U010-H -2645-137-A,"4""-H -2645-6CBB01",,,,,,231,,1,,,,,,
138,138-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-2646,1,"4""",U010-VG -2646-138-A,"4""-VG -2646-1SAB07",,,,,,231,,1,,,,,,
139,139-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-2666,1,"4""",U010-VG -2666-139-A,"4""-VG -2666-1SAB07",,,,,,231,,1,,,,,,
140,140-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-2667,1,"2""",U010-VG -2667-140-A,"2""-VG -2667-1SAB07",,,,,,231,,1,,,,,,
140,140-B,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-2667,1,"2""",U010-VG -2667-140-B,"2""-VG -2667-1SAB07",,,,,,231,,1,,,,,,
141,141-A,,X,,,,U010,,1CBC03,C093U3,DOC0001027228-2670,1,"2""",U010-N -2670-141-A,"2""-N -2670-1CBC03",,,,,,231,,1,,,,,,
141,141-B,,X,,,,U010,,1CBC03,C093U3,DOC0001027228-2670,1,"2""",U010-N -2670-141-B,"2""-N -2670-1CBC03",,,,,,231,,1,,,,,,
142,142-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2690,1,"2""",U010-N -2690-142-A,"2""-N -2690-1CBB01",,,,,,231,,1,,,,,,
142,142-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2690,1,"2""",U010-N -2690-142-B,"2""-N -2690-1CBB01",,,,,,231,,1,,,,,,
142,142-C,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2690,1,"2""",U010-N -2690-142-C,"2""-N -2690-1CBB01",,,,,,231,,1,,,,,,
143,143-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2690,2,"2""",U010-N -2690-143-A,"2""-N -2690-1CBB01",,,,,,231,,1,,,,,,
143,143-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2690,2,"2""",U010-N -2690-143-B,"2""-N -2690-1CBB01",,,,,,231,,1,,,,,,
144,144-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2690,4,"2""",U010-N -2690-144-A,"2""-N -2690-1CBB01",,,,,,231,,1,,,,,,
144,144-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2690,4,"2""",U010-N -2690-144-B,"2""-N -2690-1CBB01",,,,,,231,,1,,,,,,
145,145-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2697,1,"10""",U010---145-A,#N/A,,,,,,231,,1,,,,,,
146,146-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2697,2,"10""",U010---146-A,#N/A,,,,,,231,,1,,,,,,
147,147-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2697,3,"10""",U010---147-A,#N/A,,,,,,231,,1,,,,,,
148,148-A,,X,,,,U010,,6SAB02,NOPT,DOC0001027228-2701,1,"8""",U010-N -2701-148-A,"8""-N -2701-6SAB02",,,,,,231,,1,,,,,,
148,148-B,,X,,,,U010,,6SAB02,NOPT,DOC0001027228-2701,1,"8""",U010-N -2701-148-B,"8""-N -2701-6SAB02",,,,,,231,,1,,,,,,
148,148-C,,X,,,,U010,,6SAB02,NOPT,DOC0001027228-2701,1,"8""",U010-N -2701-148-C,"8""-N -2701-6SAB02",,,,,,231,,1,,,,,,
148,148-D,X,,,,,U010,,6SAB02,NOPT,DOC0001027228-2701,1,"8""",U010-N -2701-148-D,"8""-N -2701-6SAB02",,,,,,231,,1,,,,,,
149,149-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-2704,,"12""",U010-N -2704-149-A,"12""-N -2704-1CBB01",,,,,,231,,1,,,,,,
150,150-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2706,1,"6""",U010-CW -2706-150-A,"6""-CW -2706-ZCSC01",,,,,,231,,1,,,,,,
151,151-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2715,1,"6""",U010-CW -2715-151-A,"6""-CW -2715-ZCSC01",,,,,,231,,1,,,,,,
152,152-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2808,1,"8""",U010-CW -2808-152-A,"8""-CW -2808-ZCSC01",,,,,,231,,1,,,,,,
153,153-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-2895,1,"8""",U010-CW -2895-153-A,"8""-CW -2895-ZCSC01",,,,,,231,,1,,,,,,
154,154-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-3205,1,"2""",U010-N -3205-154-A,"2""-N -3205-1CBB01",,,,,,231,,1,,,,,,
155,155-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-3405,1,"8""",U010-VG -3405-155-A,"8""-VG -3405-1SAB07",,,,,,231,,1,,,,,,
156,156-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-3408,1,"2""",U010-H -3408-156-A,"2""-H -3408-1CBB01",,,,,,231,,1,,,,,,
156,156-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-3408,1,"2""",U010-H -3408-156-B,"2""-H -3408-1CBB01",,,,,,231,,1,,,,,,
157,157-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-3413,1,"3""",U010-VG -3413-157-A,"3""-VG -3413-1SAB07",,,,,,231,,1,,,,,,
158,158-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-3502,1,"2""",U010-H-3502-1-158-A,"2""-H-3502-1CBB01",,,,,,231,,1,,,,,,
158,158-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-3502,1,"2""",U010-H-3502-1-158-B,"2""-H-3502-1CBB01",,,,,,231,,1,,,,,,
159,159-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-3502,2,"2""",U010-H-3502-2-159-A,"2""-H-3502-1CBB01",,,,,,231,,1,,,,,,
160,160-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-3907,1,"3""",U010-VG-3907-1-160-A,"3""-VG-3907-1SAB07",,,,,,231,,1,,,,,,
160,160-B,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-3907,1,"3""",U010-VG-3907-1-160-B,"3""-VG-3907-1SAB07",,,,,,231,,1,,,,,,
161,161-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-3907,2,"3""",U010-VG-3907-2-161-A,"3""-VG-3907-1SAB07",,,,,,231,,1,,,,,,
162,162-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-3912,1,"2""",U010-N-3912-1-162-A,"2""-N-3912-1CBB01",,,,,,231,,1,,,,,,
163,163-A,,X,,,,U010,,1SAB07,NOPT,DOC0001027228-3930,1,"2""",U010-VG-3930-1-163-A,"2""-VG-3930-1SAB07",,,,,,231,,1,,,,,,
164,164-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4107,1,"3""",U010-CW-4107-1-164-A,"3""-CW-4107-ZCSC01",,,,,,231,,0,,,,,,
164,164-B,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4107,1,"3""",U010-CW-4107-1-164-B,"3""-CW-4107-ZCSC01",,,,,,231,,0,,,,,,
164,164-C,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4107,1,"3""",U010-CW-4107-1-164-C,"3""-CW-4107-ZCSC01",,,,,,231,,0,,,,,,
165,165-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4107,2,"3""",U010-CW-4107-2-165-A,"3""-CW-4107-ZCSC01",,,,,,231,,0,,,,,,
165,165-B,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4107,2,"3""",U010-CW-4107-2-165-B,"3""-CW-4107-ZCSC01",,,,,,231,,0,,,,,,
165,165-C,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4107,2,"3""",U010-CW-4107-2-165-C,"3""-CW-4107-ZCSC01",,,,,,231,,0,,,,,,
166,166-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4107,3,"3""",U010-CW-4107-3-166-A,"3""-CW-4107-ZCSC01",,,,,,231,,0,,,,,,
167,167-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,1,"3""",U010-CW-4108-1-167-A,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
167,167-B,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,1,"3""",U010-CW-4108-1-167-B,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
167,167-C,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,1,"3""",U010-CW-4108-1-167-C,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
167,167-D,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,1,"3""",U010-CW-4108-1-167-d,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
168,168-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,2,"3""",U010-CW-4108-2-168-A,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
168,168-B,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,2,"3""",U010-CW-4108-2-168-B,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
168,168-C,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,2,"3""",U010-CW-4108-2-168-C,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
169,169-A,,X,,,,U010,,ZCSC01,C230U,DOC0001027228-4108,3,"3""",U010-CW-4108-3-169-A,"3""-CW-4108-ZCSC01",,,,,,231,,0,,,,,,
170,170,,X,,,,U010,,1CBC02,NONE,DOC0001027228-7105,1,"2""",U010-S-7105-1-170-A,"2""-S-7105-1CBC02-F2-64.",,,,,,231,,1,,,,,,
170,170,,X,,,,U010,,1CBC02,NONE,DOC0001027228-7105,1,"2""",U010-S-7105-1-170-B,"2""-S-7105-1CBC02-F2-64.",,,,,,231,,1,,,,,,
171,171-A,,X,,,,U010,,1CBC02,NONE,DOC0001027228-7105,2,"2""",U010-S-7105-2-171-A,"2""-S-7105-1CBC02-F2-64.",,,,,,231,,1,,,,,,
171,171-B,,X,,,,U010,,1CBC02,NONE,DOC0001027228-7105,2,"2""",U010-S-7105-2-171-B,"2""-S-7105-1CBC02-F2-64.",,,,,,231,,1,,,,,,
172,172,,X,,,,U010,,1CBC02,NONE,DOC0001027228-7105,3,"2""",U010-S-7105-3-172-A,"2""-S-7105-1CBC02-F2-64.",,,,,,231,,1,,,,,,
172,172,,X,,,,U010,,1CBC02,NONE,DOC0001027228-7105,3,"2""",U010-S-7105-3-172-B,"2""-S-7105-1CBC02-F2-64.",,,,,,231,,1,,,,,,
178,178-A,,X,,,,U010,,1CBC02,NONE,DOC0001027228-7115,2,"4""",U010-S-7115-2-178-A,"4""-S-7115-1CBC02",,,,,,231,,1,,,,,,
179,179-A,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,1,"2""",U010-S-7128-1-179-A,"2""-S-7128-ZCSC01-H3-25.",,,,,,231,,1,,,,,,
180,180-A,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,3,"2""",U010-S-7128-3-180-A,"2""-S-7128-6CBC02-H3-25.",,,,,,231,,1,,,,,,
180,180-B,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,3,"2""",U010-S-7128-3-180-B,"2""-S-7128-6CBC02-H3-25.",,,,,,231,,1,,,,,,
181,181,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,4,"2""",U010-S-7128-4-181-A,"2""-S-7128-6CBC02-H3-50.",,,,,,231,,1,,,,,,
181,181,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,4,"2""",U010-S-7128-4-181-B,"2""-S-7128-6CBC02-H3-50.",,,,,,231,,1,,,,,,
182,182-A,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,5,"2""",U010-S-7128-5-182-A,"2""-S-7128-6CBC02-H3-50.",,,,,,231,,1,,,,,,
182,182,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,5,"2""",U010-S-7128-5-182-B,"2""-S-7128-6CBC02-H3-50.",,,,,,231,,1,,,,,,
182,182,,X,,,,U010,,6CBC02,NONE,DOC0001027228-7128,5,"2""",U010-S-7128-5-182-C,"2""-S-7128-6CBC02-H3-50.",,,,,,231,,1,,,,,,
183,183,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8201,1,"3""",U010-N-8201-1-183-A,"3""-N-8201-1CBB01",,,,,,231,,1,,,,,,
183,183,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8201,1,"3""",U010-N-8201-1-183-B,"3""-N-8201-1CBB01",,,,,,231,,1,,,,,,
184,184-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8201,1,"3""",U010-N-8201-2-184-A,"3""-N-8201-1CBB01",,,,,,231,,2,,,,,,
185,185-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8202,1,"3""",U010-N-8202-1-185-A,"3""-N-8202-1CBB01",,,,,,231,,1,,,,,,
185,185-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8202,1,"3""",U010-N-8202-1-185-B,"3""-N-8202-1CBB01",,,,,,231,,1,,,,,,
186,186-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8202,3,"3""",U010-N-8202-3-186-A,"3""-N-8202-1CBB01",,,,,,231,,1,,,,,,
186,186-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8202,3,"3""",U010-N-8202-3-186-B,"3""-N-8202-1CBB01",,,,,,231,,1,,,,,,
187,187-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8202,4,"3""",U010-N-8202-4-187-A,"3""-N-8202-1CBB01",,,,,,231,,1,,,,,,
187,187-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8202,4,"3""",U010-N-8202-4-187-B,"3""-N-8202-1CBB01",,,,,,231,,1,,,,,,
188,188-A,,X,,,,U010,,1CBC01,C093U3,DOC0001027228-8203,1,"4""",U010-N-8203-1-188-A,"4""-N-8203-1CBB01",,,,,,231,,1,,,,,,
189,189-A,,X,,,,U010,,1CBC01,C093U3,DOC0001027228-8203,3,"8""",U010-N-8203-3-189-A,"8""-N-8203-ZCSC01",,,,,,231,,1,,,,,,
190,190-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8205,1,"2""",U010-N-8205-1-190-A,"2""-N-8205-1CBB01",,,,,,231,,1,,,,,,
190,190-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8205,1,"2""",U010-N-8205-1-190-B,"2""-N-8205-1CBB01",,,,,,231,,1,,,,,,
191,191-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8208,1,"3""",U010-N-8208-1-191-A,"3""-N-8208-1CBB01",,,,,,231,,1,,,,,,
192,192-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8208,2,"3""",U010-N-8208-2-192-A,"3""-N-8208-1CBB01",,,,,,231,,1,,,,,,
192,192-B,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8208,2,"3""",U010-N-8208-2-192-B,"3""-N-8208-1CBB01",,,,,,231,,1,,,,,,
193,193-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8208,3,"3""",U010-N-8208-2-193-A,"3""-N-8208-1CBB01",,,,,,231,,1,,,,,,
194,194-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8209,1,"3""",U010-N-8209-1-194-A,"3""-N-8209-1CBB01",,,,,,231,,1,,,,,,
195,195-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8209,2,"3""",U010-N-8209-2-195-A,"3""-N-8209-1CBB01",,,,,,231,,1,,,,,,
196,196-A,,X,,,,U010,,1CBB01,C093U3,DOC0001027228-8209,3,"3""",U010-N-8209-3-196-A,"3""-N-8209-1CBB01",,,,,,231,,1,,,,,,
