BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH, PRIORITY, SPEC, CWP,SCHEDULE,CLASS
8-A,,VGWAA4IBEAFACDAAGXBZZ~4,4,"Gate Valve Flexible Wedge  API 600  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-STD 4""",1,EA,,VALVES / IN-LINE ITEMS,7116-8-A,,,,STD,
3-A,,VGWAA4IBEAFACDAAGXCZZ~4,4,"Gate Valve Flexible Wedge  API 600  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Standard Clean (SC) acc. to 4WPI-SW70001 SCH/THK S-STD 4""",1,EA,,VALVES / IN-LINE ITEMS,7116-3-A,,,,STD,
3-A,,VGWAA4IBEAFACDAAGXCZZ~4,4,"Gate Valve Flexible Wedge  API 600  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Standard Clean (SC) acc. to 4WPI-SW70001 SCH/THK S-STD 4""",1,EA,,VALVES / IN-LINE ITEMS,7116-3-A,,,,STD,
33-A,,VGWAA4LBEAFACDAAGXBZZ~2,2,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-33-A,,,,80,
128-A,,VGWAA4LBEAFACDAAGXBZZ~2,2,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-128-A,,,,80,
135-B,,VGWAA4LBEAFACDAAGXBZZ~4,4,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 4""",1,EA,,VALVES / IN-LINE ITEMS,7116-135-B,,,,80,
137-A,,VGWAA4LBEAFACDAAGXBZZ~4,4,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 4""",1,EA,,VALVES / IN-LINE ITEMS,7116-137-A,,,,80,
37-A,,VGWAA4LBEAFACDAAGXBZZ~6,6,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 6""",1,EA,,VALVES / IN-LINE ITEMS,7116-37-A,,,,80,
40-A,,VGWAA4LBEAFACDAAGXBZZ~8,8,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 8""",1,EA,,VALVES / IN-LINE ITEMS,7116-40-A,,,,80,
40-A,,VGWAA4LBEAFACDAAGXBZZ~8,8,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 8""",1,EA,,VALVES / IN-LINE ITEMS,7116-40-A,,,,80,
180-A,,VGWAA4LBEAFACDAAKXCZZ~2,2,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 5  Standard Clean (SC) acc. to 4WPI-SW70001 SCH/THK S-80 2""",1,EA,,VALVES / IN-LINE ITEMS,U010-S-7128-3-180-A,,,,80,
130-A,,VGWAA4LBEAFAR5AALXBZZ~2,2,"Gate Valve Flexible Wedge  API 600  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A351-CF3M  API Trim 12  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-40S 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-130-A,,,,40S,
159-A,,VLRAXADBEAFACDAAGXBZZ~2,2,"Globe Valve  ASME B16.34 API STD 600 Wall Thickness  Class 150  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-STD 2""",1,EA,,VALVES / IN-LINE ITEMS,U010-H-3502-2-159-A,,,,STD,
8-A,,VLRAXAIBEAFACDAAGXBZZ~2,2,"Globe Valve  ASME B16.34 API STD 600 Wall Thickness  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-STD 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-8-A,,,,STD,
102-A,,VLRAXAIBEAFAR5AALXBZZ~2,2,"Globe Valve  ASME B16.34 API STD 600 Wall Thickness  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A351-CF3M  API Trim 12  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-10S 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-102-A,,,,10S,
107-A,,VLRAXAIBEAFAR5AALXBZZ~2,2,"Globe Valve  ASME B16.34 API STD 600 Wall Thickness  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A351-CF3M  API Trim 12  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-10S 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-107-A,,,,10S,
130-A,,VLRAXAIBEAFAR5AALXBZZ~2,2,"Globe Valve  ASME B16.34 API STD 600 Wall Thickness  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A351-CF3M  API Trim 12  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-10S 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-130-A,,,,10S,
132-B,,VLRAXAIBEAFAR5AALXBZZ~2,2,"Globe Valve  ASME B16.34 API STD 600 Wall Thickness  Class 300  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A351-CF3M  API Trim 12  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-10S 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-132-B,,,,10S,
137-A,,VLRAXALBEAFACDAAGXBZZ~2,2,"Globe Valve  ASME B16.34 API STD 600 Wall Thickness  Class 600  Beveled End  Bolted Bonnet  Handwheel Operator  ASTM A216-WCB  API Trim 8  Process Clean (B) acc. to 4WPI-SW70002 SCH/THK S-80 2""",1,EA,,VALVES / IN-LINE ITEMS,7116-137-A,,,,80,
67-A,,WA-U010-1115_67-1~10,10,"SEE WELDED ATTACHMENT SUMMARY 10""",1,EA,,SUPPORTS,7116-67-A,,,,None,
131-A,,WA-U010-1152_131-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-A,,,,None,
131,,WA-U010-1159_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-C,,,,None,
130-A,,WA-U010-1494_130-1~2,2,"SEE WELDED ATTACHMENT SUMMARY 2""",1,EA,,SUPPORTS,7116-130-A,,,,None,
132-B,,WA-U010-1591_132-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-132-B,,,,None,
132-B,,WA-U010-1592_132-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-132-B,,,,None,
160-A,,WA-U010-2468_160-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-VG-3907-1-160-A,,,,None,
229-A,,WA-U010-3321_229-1~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-3-229-A,,,,None,
132-B,,WA-U010-4224_132-2~2,2,"SEE WELDED ATTACHMENT SUMMARY 2""",1,EA,,SUPPORTS,7116-132-B,,,,None,
155-A,,WA-U010-4933_155-1~8,8,"SEE WELDED ATTACHMENT SUMMARY 8""",1,EA,,SUPPORTS,7116-155-A,,,,None,
227-A,,WA-U010-5263_227-1~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-1-227-A,,,,None,
228-A,,WA-U010-5265_228-1~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-2-228-A,,,,None,
161-A,,WA-U010-5266_161-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-VG-3907-2-161-A,,,,None,
228,,WA-U010-5267_228~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-2-228-B,,,,None,
228,,WA-U010-5279_228~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-2-228-C,,,,None,
228,,WA-U010-5280_228~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-2-228-C,,,,None,
228,,WA-U010-5291_228~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-2-228-B,,,,None,
228,,WA-U010-5292_228~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-2-228-B,,,,None,
228,,WA-U010-5293_228~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-2-228-B,,,,None,
160-B,,WA-U010-5703_160-B~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-VG-3907-1-160-B,,,,None,
229-A,,WA-U010-7218_229-1~3 1/8,3 1/8,"SEE WELDED ATTACHMENT SUMMARY 3 1/8""",1,EA,,SUPPORTS,U010-VG-8602-3-229-A,,,,None,
133-B,,WA-U010-761_133-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-133-B,,,,None,
132-A,,WA-U010-8245_132-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-132-A,,,,None,
133-A,,WA-U010-8263_133-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-133-A,,,,None,
134-B,,WA-U010-8275_134-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-134-B,,,,None,
131,,WA-U010-915_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-B,,,,None,
131,,WA-U010-916_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-B,,,,None,
131,,WA-U010-917_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-B,,,,None,
131,,WA-U010-918_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-C,,,,None,
131,,WA-U010-919_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-C,,,,None,
131,,WA-U010-920_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-C,,,,None,
131,,WA-U010-921_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-C,,,,None,
131,,WA-U010-922_131~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-131-B,,,,None,
134-A,,WA-U010-925_134-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-134-A,,,,None,
134-A,,WA-U010-926_134-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-134-A,,,,None,
134-A,,WA-U010-927_134-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-134-A,,,,None,
134-B,,WA-U010-928_134-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-134-B,,,,None,
134-B,,WA-U010-929_134-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-134-B,,,,None,
134-A,,WA-U010-930_134-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,7116-134-A,,,,None,
230-A,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-H-8603-1-230-A,,,,10S,
230-A,,OSOCAM9SSWAWEZZZZ_3000~3X3/4,3X3/4,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A182 Grade F 304/F 304L 3X3/4""",1,EA,,FITTINGS,U010-H-8603-1-230-A,,,,None,
230-A,,OSOCAM9SSWAWEZZZZ_3000~3X3/4,3X3/4,"Sockolet® Reducing  MSS SP-97  Class 3000  Socket Welded End  ASTM A182 Grade F 304/F 304L 3X3/4""",1,EA,,FITTINGS,U010-H-8603-1-230-A,,,,None,
230-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8603-1-230-A,,,,10S,
230-A,,BE4LABMBEAYXABEZ_10S~3,3,"45 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8603-1-230-A,,,,10S,
230-A,,FWNABLDRFAWEZZZZ_10S~2,2,"Weld Neck Flange  ASME B16.5  Class 150  Raised-face flanged end  ASTM A182 Grade F 304/F 304L - SCH/THK S-10S 2""",1,EA,,FLANGES,U010-H-8603-1-230-A,,,,10S,
230-A,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",3.200000048,FT,,PIPE,U010-H-8603-1-230-A,,,,10S,
232-B,,PS-U010-5311_232-2~3,3,"SEE PIPING SUPPORT INDEX 3""",1,EA,,SUPPORTS,U010-H-8622-2-232-B,,,,None,
231-B,,WA-U010-4281_231-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-1-231-B,,,,None,
232-A,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",28.20000076,FT,,PIPE,U010-H-8622-2-232-A,,,,10S,
232-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-2-232-A,,,,10S,
232-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-2-232-A,,,,10S,
232-A,,WA-U010-3046_232-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-2-232-A,,,,None,
232-A,,WA-U010-5309_232-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-2-232-A,,,,None,
232-B,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-2-232-B,,,,10S,
231-B,,WA-U010-5305_231-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-1-231-B,,,,None,
232-B,,WA-U010-5311_232-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-2-232-B,,,,None,
232-A,,WA-U010-3047_232-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-2-232-A,,,,None,
232-B,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-2-232-B,,,,10S,
231-A,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-H-8622-1-231-A,,,,10S,
232-B,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",12.10000038,FT,,PIPE,U010-H-8622-2-232-B,,,,10S,
231-B,,WA-U010-1875_231-2~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-1-231-B,,,,None,
231-A,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",16.39999962,FT,,PIPE,U010-H-8622-1-231-A,,,,10S,
231-A,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-H-8622-1-231-A,,,,10S,
231-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-1-231-A,,,,10S,
231-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-1-231-A,,,,10S,
231-B,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",39.70000076,FT,,PIPE,U010-H-8622-1-231-B,,,,10S,
231-B,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-1-231-B,,,,10S,
231-A,,BTEEABMBEAYXABEZ_10S~3X3,3X3,"Tee  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X3""",1,EA,,FITTINGS,U010-H-8622-1-231-A,,,,10S,
231-B,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-1-231-B,,,,10S,
231-A,,WA-U010-1872_231-1~3,3,"SEE WELDED ATTACHMENT SUMMARY 3""",1,EA,,SUPPORTS,U010-H-8622-1-231-A,,,,None,
231-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-1-231-A,,,,10S,
231-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-H-8622-1-231-A,,,,10S,
235-C,,BWELAM9BEAWEZZZZ_10S~8X3,8X3,"Weldolet® Reducing  MSS SP-97  Beveled End  ASTM A182 Grade F 304/F 304L SCH/THK S-10S 8X3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
237-A,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-VG-8700-5-237-A,,,,10S,
237-A,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",3.900000095,FT,,PIPE,U010-VG-8700-5-237-A,,,,10S,
237-B,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-5-237-B,,,,10S,
237-B,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-VG-8700-5-237-B,,,,10S,
237-B,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",4,FT,,PIPE,U010-VG-8700-5-237-B,,,,10S,
235-C,,WA-U010-3972_235-3~8,8,"SEE WELDED ATTACHMENT SUMMARY 8""",1,EA,,SUPPORTS,U010-VG-8700-3-235-C,,,,None,
235-C,,WA-U010-3973_235-3~8,8,"SEE WELDED ATTACHMENT SUMMARY 8""",1,EA,,SUPPORTS,U010-VG-8700-3-235-C,,,,None,
237-B,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-5-237-B,,,,10S,
235-C,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BCAPABMBEAYXABEZ_10S~8,8,"Cap  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 8""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BCAPABMBEAYXABEZ_10S~8,8,"Cap  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 8""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BE9LABMBEAYXABKZ_10S~8,8,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type WX SCH/THK S-10S 8""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BWELAM9BEAWEZZZZ_10S~8X3,8X3,"Weldolet® Reducing  MSS SP-97  Beveled End  ASTM A182 Grade F 304/F 304L SCH/THK S-10S 8X3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
235-C,,BWELAM9BEAWEZZZZ_10S~8X3,8X3,"Weldolet® Reducing  MSS SP-97  Beveled End  ASTM A182 Grade F 304/F 304L SCH/THK S-10S 8X3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
237-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-5-237-A,,,,10S,
234-A,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",4,FT,,PIPE,U010-VG-8700-2-234-A,,,,10S,
235-C,,BWELAM9BEAWEZZZZ_10S~8X3,8X3,"Weldolet® Reducing  MSS SP-97  Beveled End  ASTM A182 Grade F 304/F 304L SCH/THK S-10S 8X3""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
239-A,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-VG-8700-7-239-A,,,,10S,
234-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-2-234-A,,,,10S,
234-A,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-2-234-A,,,,10S,
234-A,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-VG-8700-2-234-A,,,,10S,
236,,WA-U010-3014_236~14,14,"SEE WELDED ATTACHMENT SUMMARY 14""",1,EA,,SUPPORTS,U010-VG-8700-4-236-A,,,,None,
239-B,,BE9LABMBEAYXABEZ_10S~3,3,"90 Degree Long Radius Elbow  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3""",1,EA,,FITTINGS,U010-VG-8700-7-239-B,,,,10S,
235-C,,BTEEABMBEAYXABKZ_10S~8X8,8X8,"Tee  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type WX SCH/THK S-10S 8X8""",1,EA,,FITTINGS,U010-VG-8700-3-235-C,,,,10S,
239-B,,BRECABMBEAYXABEZ_10S~3X2,3X2,"Concentric Reducer  ASME B16.9  Beveled End  ASTM A403 Grade WP304/WP304L  Type S SCH/THK S-10S 3X2""",1,EA,,FITTINGS,U010-VG-8700-7-239-B,,,,10S,
239-B,,PPPABRBEAWCAAGZ_10S~3,3,"Pipe  ASME B36.19  Beveled End  ASTM A312 Grade TP304/TP304L  Seamless SCH/THK S-10S 3""",4,FT,,PIPE,U010-VG-8700-7-239-B,,,,10S,
