BOM PATH, POS, TAG NUMBER, SIZE, DESCRIPTION, LIST QUANTITY, UNIT, TRANSMITTL, GROUP-PERF, SKETCH,, PRIORITY, SPEC, CWP,SCHEDULE,CLASS,l
PIPING/7052/J14/169-1,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98365.02-1,,-,N,1,None,,
PIPING/7052/J14/169-1,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98365.02-1,,-,N,1,None,,
PIPING/7052/J14/169-2,1,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",3,ft,1,PIPE,PK104XA-YB-98365.02-2,,-,N,1,10,,
PIPING/7052/J14/169-2,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98365.02-2,,-,N,1,None,,
PIPING/7052/J14/169-2,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98365.02-2,,-,N,1,None,,
PIPING/7052/J14/170-1,1,PPNACBUDCGSAEZ~1,1,"- PIPE NIP; SMLS; ASME B36.19M; POE X TOE; 4 IN LG; SCH 80S; AL ASTM B241 6063-T6 1""",1,ea,1,FITTINGS,PK104XA-YB-98366.01-1,,-,N,1,None,,
PIPING/7052/J14/170-1,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98366.01-1,,-,N,1,None,,
PIPING/7052/J14/170-1,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98366.01-1,,-,N,1,None,,
PIPING/7052/J14/170-1,4,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",15.8,ft,1,PIPE,PK104XA-YB-98366.01-1,,-,N,1,10,,
PIPING/7052/J14/171-1,1,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",11.6,ft,1,PIPE,PK104XA-YB-98366.02-1,,-,N,1,10,,
PIPING/7052/J14/171-1,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98366.02-1,,-,N,1,None,,
PIPING/7052/J14/171-1,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98366.02-1,,-,N,1,None,,
PIPING/7052/J14/171-2,1,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",3,ft,1,PIPE,PK104XA-YB-98366.02-2,,-,N,1,10,,
PIPING/7052/J14/171-2,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98366.02-2,,-,N,1,None,,
PIPING/7052/J14/171-2,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98366.02-2,,-,N,1,None,,
PIPING/7052/J14/172-1,1,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98367.01-1,,-,N,1,None,,
PIPING/7052/J14/172-1,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98367.01-1,,-,N,1,None,,
PIPING/7052/J14/172-1,3,PPNACBUDCGSAEZ~1,1,"- PIPE NIP; SMLS; ASME B36.19M; POE X TOE; 4 IN LG; SCH 80S; AL ASTM B241 6063-T6 1""",1,ea,1,FITTINGS,PK104XA-YB-98367.01-1,,-,N,1,None,,
PIPING/7052/J14/172-1,4,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",15.9,ft,1,PIPE,PK104XA-YB-98367.01-1,,-,N,1,10,,
PIPING/7052/J14/173-1,1,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",11.6,ft,1,PIPE,PK104XA-YB-98367.02-1,,-,N,1,10,,
PIPING/7052/J14/173-1,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98367.02-1,,-,N,1,None,,
PIPING/7052/J14/173-1,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98367.02-1,,-,N,1,None,,
PIPING/7052/J14/173-2,1,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",3,ft,1,PIPE,PK104XA-YB-98367.02-2,,-,N,1,10,,
PIPING/7052/J14/173-2,2,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98367.02-2,,-,N,1,None,,
PIPING/7052/J14/173-2,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-YB-98367.02-2,,-,N,1,None,,
PIPING/7052/J14/2031-1,1,PFBAADAAXASADZ~8,8,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-107.03-1,,-,N,1,None,,
PIPING/7052/J14/2032-1,1,PFBAADAAXASADZ~12,12,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 12""",1,ea,1,FLANGES,PK104XA-CNV-301.04-1,,-,N,1,None,,
PIPING/7052/J14/2033-1,1,PFBAADAAXASADZ~12,12,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 12""",1,ea,1,FLANGES,PK104XA-CNV-301.05-1,,-,N,1,None,,
PIPING/7052/J14/2034-1,1,PFBAADAAXASADZ~12,12,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 12""",1,ea,1,FLANGES,PK104XA-CNV-315.02-1,,-,N,1,None,,
PIPING/7052/J14/2036-1,1,PFBAADAAXASADZ~8,8,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-315.04-1,,-,N,1,None,,
PIPING/7052/J14/2037-1,1,PFBAADAAXASADZ~8,8,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-315.05-1,,-,N,1,None,,
PIPING/7052/J14/2038-1,1,PFBAADAAXASADZ~8,8,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-315.06-1,,-,N,1,None,,
PIPING/7052/J14/2039-1,1,PFBAADAAXASADZ~8,8,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-315.07-1,,-,N,1,None,,
PIPING/7052/J14/2040-1,1,PFBAADAAXASADZ~12,12,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 12""",1,ea,1,FLANGES,PK104XA-CNV-315.08-1,,-,N,1,None,,
PIPING/7052/J14/2041-1,1,PFBAADAAXASADZ~12,12,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 12""",1,ea,1,FLANGES,PK104XA-CNV-315.09-1,,-,N,1,None,,
PIPING/7052/J14/2042-1,1,PFBAADAAXASADZ~12,12,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 12""",1,ea,1,FLANGES,PK104XA-CNV-315.10-1,,-,N,1,None,,
PIPING/7052/J14/2043-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.06-1,,-,N,1,None,,
PIPING/7052/J14/2044-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.08-1,,-,N,1,None,,
PIPING/7052/J14/2045-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.09-1,,-,N,1,None,,
PIPING/7052/J14/2046-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.10-1,,-,N,1,None,,
PIPING/7052/J14/2047-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.11-1,,-,N,1,None,,
PIPING/7052/J14/2048-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.12-1,,-,N,1,None,,
PIPING/7052/J14/2050-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.17-1,,-,N,1,None,,
PIPING/7052/J14/2051-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-325.19-1,,-,N,1,None,,
PIPING/7052/J14/2052-1,1,PF1AAAFK10AAFZ~24,24,"- FLANGE PLATE BLIND; FF; ASME B16.1; CL 125; 1/8 INCH THICK; CS ASTM A105 GALV 24""",1,ea,1,FLANGES,PK104XA-CNV-402.01-1,,-,GSD,1,None,,
PIPING/7052/J14/2054-1,1,PFBAADAAXASADZ~14,14,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 14""",1,ea,1,FLANGES,PK104XA-CNV-1603.04-1,,-,N,1,None,,
PIPING/7052/J14/2056-1,1,PFBAADAAXASADZ~12,12,"- FLG BLIND; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 12""",1,ea,1,FLANGES,PK104XA-CNV-3003.02-1,,-,N,1,None,,
PIPING/7052/J14/72-1,1,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-1,,-,N,1,None,,
PIPING/7052/J14/72-1,2,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-1,,-,N,1,None,,
PIPING/7052/J14/72-1,3,PPAACAAZBBSAEZ~6,6,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 6""",39.8,ft,1,PIPE,PK104XA-CNV-107.01-1,,-,N,1,10,,
PIPING/7052/J14/72-2,1,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-2,,-,N,1,None,,
PIPING/7052/J14/72-2,2,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-2,,-,N,1,None,,
PIPING/7052/J14/72-2,3,PPAACAAZBBSAEZ~6,6,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 6""",8.9,ft,1,PIPE,PK104XA-CNV-107.01-2,,-,N,1,10,,
PIPING/7052/J14/72-3,1,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-3,,-,N,1,None,,
PIPING/7052/J14/72-3,2,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-3,,-,N,1,None,,
PIPING/7052/J14/72-3,4,PPAACAAZBESAFZ_72-3_45~6,6,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 6""",1,ea,1,PIPE,PK104XA-CNV-107.01-3,,-,N,1,STD,,
PIPING/7052/J14/72-4,1,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-4,,-,N,1,None,,
PIPING/7052/J14/72-4,2,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.01-4,,-,N,1,None,,
PIPING/7052/J14/72-4,3,PPAACAAZBESAFZ_72-4_45.7~6,6,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T1 6""",1,ea,1,PIPE,PK104XA-CNV-107.01-4,,-,N,1,STD,,
PIPING/7052/J14/73-1,1,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.02-1,,-,N,1,None,,
PIPING/7052/J14/73-1,2,PFLAADAAXASADZ~6,6,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 6""",1,ea,1,FLANGES,PK104XA-CNV-107.02-1,,-,N,1,None,,
PIPING/7052/J14/73-1,3,PPAACAAZBBSAEZ~6,6,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 6""",1.7,ft,1,PIPE,PK104XA-CNV-107.02-1,,-,N,1,10,,
PIPING/7052/J14/75-1,1,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.02-1,,-,N,1,None,,
PIPING/7052/J14/75-1,2,PPAACAAZBBSAEZ~8,8,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 10; AL ASTM B241 6063-T6 8""",2,ft,1,PIPE,PK104XA-CNV-301.02-1,,-,N,1,10,,
PIPING/7052/J14/75-1,3,PFLAADAAXASADZ~8,8,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 8""",1,ea,1,FLANGES,PK104XA-CNV-301.02-1,,-,N,1,None,,
PIPING/7052/J14/78-1,1,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.5,ft,1,PIPE,PK104XA-CNV-325.02-1,,-,N,1,None,,
PIPING/7052/J14/78-1,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.02-1,,-,N,1,None,,
PIPING/7052/J14/78-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.02-1,,-,N,1,None,,
PIPING/7052/J14/79-1,1,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.5,ft,1,PIPE,PK104XA-CNV-325.03-1,,-,N,1,None,,
PIPING/7052/J14/79-1,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.03-1,,-,N,1,None,,
PIPING/7052/J14/79-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.03-1,,-,N,1,None,,
PIPING/7052/J14/80-1,1,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.5,ft,1,PIPE,PK104XA-CNV-325.04-1,,-,N,1,None,,
PIPING/7052/J14/80-1,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.04-1,,-,N,1,None,,
PIPING/7052/J14/80-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.04-1,,-,N,1,None,,
PIPING/7052/J14/81-1,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.05-1,,-,N,1,None,,
PIPING/7052/J14/81-1,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.05-1,,-,N,1,None,,
PIPING/7052/J14/81-1,3,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.5,ft,1,PIPE,PK104XA-CNV-325.05-1,,-,N,1,None,,
PIPING/7052/J14/82-1,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.13-1,,-,N,1,None,,
PIPING/7052/J14/82-1,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.13-1,,-,N,1,None,,
PIPING/7052/J14/82-1,3,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.5,ft,1,PIPE,PK104XA-CNV-325.13-1,,-,N,1,None,,
PIPING/7052/J14/83-1,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.14-1,,-,N,1,None,,
PIPING/7052/J14/83-1,2,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.5,ft,1,PIPE,PK104XA-CNV-325.14-1,,-,N,1,None,,
PIPING/7052/J14/83-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.14-1,,-,N,1,None,,
PIPING/7052/J14/84-1,1,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.5,ft,1,PIPE,PK104XA-CNV-325.15-1,,-,N,1,None,,
PIPING/7052/J14/84-1,2,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.15-1,,-,N,1,None,,
PIPING/7052/J14/84-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.15-1,,-,N,1,None,,
PIPING/7052/J14/85-1,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.18-1,,-,N,1,None,,
PIPING/7052/J14/85-1,2,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.9,ft,1,PIPE,PK104XA-CNV-325.18-1,,-,N,1,None,,
PIPING/7052/J14/85-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-325.18-1,,-,N,1,None,,
PIPING/7052/J14/87-1,1,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.02-1,,-,N,1,None,,
PIPING/7052/J14/87-1,2,PPAACAAZHASAEZ~10,10,"- PIPE; SMLS; ASME B36.10M; BE END; 0.200 IN WALL; AL ASTM B241 6063-T6 10""",2.9,ft,1,PIPE,PK104XA-CNV-1603.02-1,,-,N,1,None,,
PIPING/7052/J14/87-1,3,PFLAADAAXASADZ~10,10,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 10""",1,ea,1,FLANGES,PK104XA-CNV-1603.02-1,,-,N,1,None,,
PIPING/7052/J14/89-1,1,PPAACAAZBESAEZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T6 2""",9.4,ft,1,PIPE,PK104XA-CNV-3520A.01-1,,-,N,1,STD,,
PIPING/7052/J14/89-1,2,PFLAADAAXASADZ~2,2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2""",1,ea,1,FLANGES,PK104XA-CNV-3520A.01-1,,-,N,1,None,,
PIPING/7052/J14/89-1,3,PFLAADAAXASADZ~2,2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2""",1,ea,1,FLANGES,PK104XA-CNV-3520A.01-1,,-,N,1,None,,
PIPING/7052/J14/90-1,1,PFLAADAAXASADZ~2,2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2""",1,ea,1,FLANGES,PK104XA-CNV-3521A.01-1,,-,N,1,None,,
PIPING/7052/J14/90-1,2,PPAACAAZBESAEZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T6 2""",9.2,ft,1,PIPE,PK104XA-CNV-3521A.01-1,,-,N,1,STD,,
PIPING/7052/J14/90-1,3,PFLAADAAXASADZ~2,2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2""",1,ea,1,FLANGES,PK104XA-CNV-3521A.01-1,,-,N,1,None,,
PIPING/7052/J14/91-1,1,PFLAADAAXASADZ~2,2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2""",1,ea,1,FLANGES,PK104XA-CNV-3522A.01-1,,-,N,1,None,,
PIPING/7052/J14/91-1,2,PPAACAAZBESAEZ~2,2,"- PIPE; SMLS; ASME B36.10M; BE END; SCH 40; AL ASTM B241 6063-T6 2""",9.3,ft,1,PIPE,PK104XA-CNV-3522A.01-1,,-,N,1,STD,,
PIPING/7052/J14/91-1,3,PFLAADAAXASADZ~2,2,"- FLG PL; FF; ASME B16.5; CL 150; 1/2"" THK; AL ASTM B209 ALLOY 6061-T6 2""",1,ea,1,FLANGES,PK104XA-CNV-3522A.01-1,,-,N,1,None,,
PIPING/7052/J18/2000-1,1,PFBCADAAZZAACZ~10,10,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 10""",1,ea,1,FLANGES,PK101XA-CCW-1513.02-1,,-,AB0,1,None,,
PIPING/7052/J18/2001-1,1,PFBCADAAZZAACZ~10,10,"- FLG BLIND; RF; ASME B16.5; CL 150; CS ASTM A105N - L43BA3 10""",1,ea,1,FLANGES,PK101XA-CCW-1514.02-1,,-,AB0,1,None,,
PIPING/7052/J18/22-1,1,PFPCAVBBABAACZ~8,8,"- FLG WN ORF; RF; ASME B16.36; CL 300 NPS 1/2 THD TAPS; STD WT; CS ASTM A105N - L42FA3DM 8""",1,ea,1,FITTINGS,PK101XA-CCW-1504.01-1,,-,AB0,1,STD,,
PIPING/7052/J18/22-1,2,PTPVAGRTZZAACZ~1/2,2-Jan,"- PLG BARSTOCK; ASME B16.11; ROUND HD; MNPT; CS ASTM A105N - L370BBW 1/2""",1,ea,1,FITTINGS,PK101XA-CCW-1504.01-1,,-,AB0,1,None,,
