,,,,,,Piping Line List,,,,,,,
,,,,,,: Total Drawing,,,,,,,
,,,,,,: Total Spools,,,,,,,
,,,,,Client Name: SASOL,: Hold,,,,,,,
,,,,,Job No: 6112,: Issued,,,,,,,
,,,,,Project Title:  EO-EG / A.G.,: Spools not Issued for fab.,,,,,,,
,,,,,,: Average Spools Per Drawing,,,,,,,
,,,,,,: Percent Complete,,,,,,,
0,0,,,,,,,,,,,,
In Detailing,In Checking,Priority Group,Priority #,Area,Line No.,Spool ID,Material,ISO,SPOOL,Shop,Status,HOLD,0
ISS,ISS,,,22X,"2""-IN-020-7355-A135-42-N",MK-02022X-7355-002B,SS,5651,5651-B,BR,4/11/2017,,
ISS,ISS,,,22X,"2""-IN-020-7355-A135-42-N",MK-02022X-7355-002C,SS,5651,5651-C,BR,4/11/2017,,
ISS,ISS,,,22X,"1.5""-IN-020-7355-A135-42-N",MK-02022X-7355-003A,SS,5652,5652-A,BR,4/11/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7091-A135-01-H",MK-02023X-7091-001A,SS,5653,5653-A,BR,5/2/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7091-A135-01-H",MK-02023X-7091-001B,SS,5653,5653-B,BR,5/2/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7091-A135-01-H",MK-02023X-7091-002A,SS,5654,5654-A,BR,5/2/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7091-A135-01-H",MK-02023X-7091-003A,SS,5655,5655-A,BR,4/11/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7091-A135-01-H",MK-02023X-7091-003B,SS,5655,5655-B,BR,4/11/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7091-A135-01-H",MK-02023X-7091-003C,SS,5655,5655-C,BR,4/11/2017,,
ISS,ISS,,,23X,"2""-EG-020-7091-A135-01-H",MK-02023X-7091-004A,SS,5656,5656-A,BR,4/11/2017,,
ISS,ISS,,,23X,"2""-EG-020-7091-A135-01-H",MK-02023X-7091-004B,SS,5656,5656-B,BR,4/11/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7141-A021-01-P",MK-02023X-7141-001A,CS,5657,5657-A,TX,4/6/2017,,
ISS,ISS,,,23X,"0.75""-EG-020-7227-A135-42-H",MK-02023X-7227-001A,SS,5658,5658-A,BR,4/11/2017,,
ISS,ISS,,,23X,"0.75""-EG-020-7250-A135-42-H",MK-02023X-7250-001A,SS,5659,5659-A,BR,5/2/2017,,
ISS,ISS,,,23X,"2""-EG-020-7258-A021-43-H",MK-02023X-7258-001A,CS,5660,5660-A,TX,5/2/2017,,
ISS,ISS,,,23X,"1""-EG-020-7287-A021-01-P",MK-02023X-7287-001A,CS,5661,5661-A,TX,4/19/2017,,
ISS,ISS,,,23X,"1.5""-EG-020-7340-A135-42-H",MK-02023X-7340-001A,SS,5662,5662-A,BR,4/11/2017,,
ISS,ISS,,,23X,"2""-EG-020-7358-A135-01-H",MK-02023X-7358-001A,SS,5663,5663-A,BR,5/2/2017,,
ISS,ISS,,,27X,"0.5""-DP-020-2045-A021-01-P",MK-02027X-2045-001A,CS,5664,5664-A,TX,4/5/2017,,
ISS,ISS,,,27X,"0.5""-DP-020-2047-A021-01-P",MK-02027X-2047-001A,CS,5665,5665-A,TX,4/5/2017,,
ISS,ISS,,,27X,"2""-WC-020-2055-A022-50-N",MK-02027X-2055-001A,CS,5666,5666-A,TX,4/7/2017,,
ISS,ISS,,,27X,"2""-WC-020-2055-A022-50-N",MK-02027X-2055-001B,CS,5666,5666-B,TX,4/7/2017,,
ISS,ISS,,,27X,"1""-WC-020-2055-A022-50-H",MK-02027X-2055-002A,CS,5667,5667-A,TX,4/7/2017,,
ISS,ISS,,,27X,"1""-WC-020-2055-A022-50-H",MK-02027X-2055-002B,CS,5667,5667-B,TX,4/7/2017,,
ISS,ISS,,,27X,"1""-DP-020-2056-A021-01-P",MK-02027X-2056-001A,CS,5668,5668-A,TX,4/7/2017,,
ISS,ISS,,,27X,"2""-WH-020-2057-A022-50-N",MK-02027X-2057-001A,CS,5669,5669-A,TX,4/7/2017,,
ISS,ISS,,,27X,"2""-WH-020-2057-A022-50-N",MK-02027X-2057-001B,CS,5669,5669-B,TX,4/7/2017,,
ISS,ISS,,,27X,"1""-WH-020-2057-A022-50-H",MK-02027X-2057-002A,CS,5670,5670-A,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-WH-020-2057-A022-50-H",MK-02027X-2057-002B,CS,5670,5670-B,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-WH-020-2057-A022-50-H",MK-02027X-2057-002C,CS,5670,5670-C,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-WH-020-2058-A022-50-H",MK-02027X-2058-001A,CS,5671,5671-A,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-WH-020-2058-A022-50-H",MK-02027X-2058-001B,CS,5671,5671-B,TX,4/6/2017,,
ISS,ISS,,,27X,"2""-XK-020-2115-A021-01-P",MK-02027X-2115-001A,CS,5672,5672-A,TX,4/6/2017,,
ISS,ISS,,,27X,"2""-WX-020-2116-B135-40-H",MK-02027X-2116-001A,SS,5673,5673-A,BR,4/11/2017,,
ISS,ISS,,,27X,"2""-XK-020-2117-A021-01-P",MK-02027X-2117-001A,CS,5674,5674-A,TX,4/6/2017,,
ISS,ISS,,,27X,"2""-XK-020-2117-A021-01-P",MK-02027X-2117-001B,CS,5674,5674-B,TX,4/5/2017,,
ISS,ISS,,,27X,"2""-XK-020-2117-A021-01-P",MK-02027X-2117-001C,CS,5674,5674-C,TX,4/5/2017,,
ISS,ISS,,,27X,"2""-WX-020-2161-B135-40-H",MK-02027X-2161-001A,SS,5675,5675-A,BR,4/5/2017,,
ISS,ISS,,,27X,"2""-WX-020-2161-B135-40-H",MK-02027X-2161-001B,SS,5675,5675-B,BR,4/13/2017,,
ISS,ISS,,,27X,"1""-WC-020-2189-A022-50-H",MK-02027X-2189-001A,CS,5676,5676-A,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-WC-020-2189-A022-50-H",MK-02027X-2189-001B,CS,5676,5676-B,TX,4/5/2017,,
ISS,ISS,,,27X,"1""-WC-020-2189-A022-50-H",MK-02027X-2189-001C,CS,5676,5676-C,TX,4/6/2017,,
ISS,ISS,,,27X,"0.5""-DP-020-2219-A021-01-P",MK-02027X-2219-001A,CS,5677,5677-A,TX,4/5/2017,,
ISS,ISS,,,27X,"1""-DP-020-2220-A021-01-P",MK-02027X-2220-001A,CS,5678,5678-A,TX,4/6/2017,,
ISS,ISS,,,27X,"0.5""-DP-020-2221-A021-01-P",MK-02027X-2221-001A,CS,5679,5679-A,TX,4/5/2017,,
ISS,ISS,,,27X,"2""-WX-020-2503-B135-40-H",MK-02027X-2503-001A,SS,5680,5680-A,BR,4/6/2017,,
ISS,ISS,,,27X,"2""-WX-020-2503-B135-40-H",MK-02027X-2503-001B,SS,5680,5680-B,BR,4/6/2017,,
ISS,ISS,,,27X,"2""-HL-020-2505-B135-40-P",MK-02027X-2505-001A,SS,5681,5681-A,BR,4/19/2017,,
ISS,ISS,,,27X,"2""-HL-020-2505-B135-40-P",MK-02027X-2505-001B,SS,5681,5681-B,BR,4/5/2017,,
ISS,ISS,,,27X,"2""-HL-020-2505-B135-40-P",MK-02027X-2505-002A,SS,5682,5682-A,BR,4/6/2017,,
ISS,ISS,,,27X,"2""-HL-020-2505-B135-40-P",MK-02027X-2505-002B,SS,5682,5682-B,BR,4/6/2017,,
ISS,ISS,,,27X,"2""-WX-020-2533-B135-40-H",MK-02027X-2533-003A,SS,5683,5683-A,BR,4/13/2017,,
ISS,ISS,,,27X,"2""-WX-020-2533-B135-40-H",MK-02027X-2533-003B,SS,5683,5683-B,BR,4/13/2017,,
ISS,ISS,,,27X,"2""-WX-020-2533-B135-40-H",MK-02027X-2533-003C,SS,5683,5683-C,BR,4/13/2017,,
ISS,ISS,,,27X,"2""-WX-020-2533-B135-40-H",MK-02027X-2533-003D,SS,5683,5683-D,BR,4/5/2017,,
ISS,ISS,,,27X,"0.5""-DW-020-5164-A021-01-N",MK-02027X-5164-001A,CS,5684,5684-A,TX,4/5/2017,,
ISS,ISS,,,27X,"0.5""-DW-020-5166-A021-01-N",MK-02027X-5166-001A,CS,5685,5685-A,TX,4/5/2017,,
ISS,ISS,,,27X,"1""-DO-020-5653-A021-01-N",MK-02027X-5653-001A,CS,5686,5686-A,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-DO-020-5654-A021-01-N",MK-02027X-5654-001A,CS,5687,5687-A,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-SE-020-6835-A021-06-H",MK-02027X-6835-001A,CS,5688,5688-A,PA,4/6/2017,,
ISS,ISS,,,27X,"1""-SE-020-6836-A021-06-H",MK-02027X-6836-001A,CS,5689,5689-A,PA,4/6/2017,,
ISS,ISS,,,27X,"1""-CL-020-6891-A021-06-H",MK-02027X-6891-001A,CS,5690,5690-A,PA,4/6/2017,,
ISS,ISS,,,27X,"1""-CL-020-6891-A021-06-H",MK-02027X-6891-001B,CS,5690,5690-B,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-CL-020-6891-A021-06-H",MK-02027X-6891-001C,CS,5690,5690-C,TX,4/6/2017,,
ISS,ISS,,,27X,"1""-CL-020-6891-A021-06-H",MK-02027X-6891-002A,CS,5691,5691-A,TX,4/10/2017,,
ISS,ISS,,,27X,"1""-CL-020-6891-A021-06-H",MK-02027X-6891-002B,CS,5691,5691-B,TX,4/10/2017,,
ISS,ISS,,,27X,"1""-CL-020-6891-A021-06-H",MK-02027X-6891-002C,CS,5691,5691-C,PA,4/10/2017,,
ISS,ISS,,,27X,"1""-CL-020-6892-A021-06-H",MK-02027X-6892-001A,CS,5692,5692-A,PA,4/10/2017,,
ISS,ISS,,,27X,"1""-CL-020-6892-A021-06-H",MK-02027X-6892-001B,CS,5692,5692-B,TX,4/10/2017,,
ISS,ISS,,,27X,"1""-CL-020-6892-A021-06-H",MK-02027X-6892-001C,CS,5692,5692-C,TX,4/10/2017,,
ISS,ISS,,,28X,"2""-IN-020-8649-A021-29-N",MK-02028X-8649-001A,CS,5693,5693-A,TX,4/26/2017,,
ISS,ISS,,,28X,"2""-IN-020-8649-A021-29-N",MK-02028X-8649-001B,CS,5693,5693-B,TX,4/26/2017,,
ISS,ISS,,,28X,"2""-IN-020-8649-A021-29-N",MK-02028X-8649-002A,CS,5694,5694-A,TX,4/26/2017,,
ISS,ISS,,,28X,"2""-IN-020-8649-A021-29-N",MK-02028X-8649-002B,CS,5694,5694-B,TX,4/26/2017,,
ISS,ISS,,,30X,"4""-EO-020-0600-A135-41-F",MK-02030X-0600-002A,SS,5695,5695-A,M,3/29/2017,,
ISS,ISS,,,30X,"4""-EO-020-0600-A135-41-F",MK-02030X-0600-002B,SS,5695,5695-B,M,3/29/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001A,SS,5696,5696-A,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001B,SS,5696,5696-B,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001BA,SS,5696,5696-BA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001C,SS,5696,5696-C,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001CA,SS,5696,5696-CA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001D,SS,5696,5696-D,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001E,SS,5696,5696-E,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0802-A135-41-F",MK-02030X-0802-001EA,SS,5696,5696-EA,BR,4/4/2017,,
ISS,ISS,,,30X,"1.5""-IN-020-0802-A135-41-F",MK-02030X-0802-002A,SS,5697,5697-A,BR,4/20/2017,,
ISS,ISS,,,30X,"1.5""-IN-020-0802-A135-41-F",MK-02030X-0802-002AA,SS,5697,5697-AA,BR,4/20/2017,,
ISS,ISS,,,30X,"2""-IN-020-0809-B021-01-N",MK-02030X-0809-001A,CS,5698,5698-A,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0809-B021-01-N",MK-02030X-0809-001B,CS,5698,5698-B,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0809-B021-01-N",MK-02030X-0809-001C,CS,5698,5698-C,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0809-B021-01-N",MK-02030X-0809-001D,CS,5698,5698-D,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0809-B021-01-N",MK-02030X-0809-002A,CS,5699,5699-A,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0809-B021-01-N",MK-02030X-0809-002B,CS,5699,5699-B,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0811-A021-29-N",MK-02030X-0811-001A,CS,5700,5700-A,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0811-A021-29-N",MK-02030X-0811-001B,CS,5700,5700-B,TX,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0812-A021-29-N",MK-02030X-0812-001A,CS,5701,5701-A,TX,4/3/2017,,
ISS,ISS,,,30X,"2""-IN-020-0812-A021-29-N",MK-02030X-0812-001B,CS,5701,5701-B,PA,4/3/2017,,
ISS,ISS,,,30X,"2""-IN-020-0812-A021-29-N",MK-02030X-0812-001C,CS,5701,5701-C,TX,4/3/2017,,
ISS,ISS,,,30X,"2""-IN-020-0830-A135-41-F",MK-02030X-0830-001A,SS,5702,5702-A,BR,4/3/2017,,
ISS,ISS,,,30X,"2""-IN-020-0830-A135-41-F",MK-02030X-0830-001AA,SS,5702,5702-AA,BR,4/3/2017,,
ISS,ISS,,,30X,"2""-IN-020-0830-A135-41-F",MK-02030X-0830-001B,SS,5702,5702-B,BR,4/4/2017,,
ISS,ISS,,,30X,"1""-IN-020-0831-A135-41-F",MK-02030X-0831-001A,SS,5703,5703-A,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0850-A135-41-F",MK-02030X-0850-001A,SS,5704,5704-A,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0850-A135-41-F",MK-02030X-0850-001AA,SS,5704,5704-AA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0850-A135-41-F",MK-02030X-0850-001B,SS,5704,5704-B,BR,4/4/2017,,
ISS,ISS,,,30X,"1""-IN-020-0852-A135-41-F",MK-02030X-0852-001A,SS,5705,5705-A,BR,4/3/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001A,SS,5706,5706-A,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001B,SS,5706,5706-B,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001BA,SS,5706,5706-BA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001C,SS,5706,5706-C,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001CA,SS,5706,5706-CA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001D,SS,5706,5706-D,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001E,SS,5706,5706-E,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0858-A135-41-F",MK-02030X-0858-001EA,SS,5706,5706-EA,BR,4/4/2017,,
ISS,ISS,,,30X,"1.5""-IN-020-0858-A135-41-F",MK-02030X-0858-002A,SS,5707,5707-A,BR,4/6/2017,,
ISS,ISS,,,30X,"1.5""-IN-020-0858-A135-41-F",MK-02030X-0858-002AA,SS,5707,5707-AA,BR,4/6/2017,,
ISS,ISS,,,30X,"2""-IN-020-0881-A135-41-F",MK-02030X-0881-001A,SS,5708,5708-A,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0881-A135-41-F",MK-02030X-0881-001AA,SS,5708,5708-AA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0881-A135-41-F",MK-02030X-0881-001B,SS,5708,5708-B,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001A,SS,5709,5709-A,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001B,SS,5709,5709-B,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001BA,SS,5709,5709-BA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001C,SS,5709,5709-C,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001CA,SS,5709,5709-CA,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001D,SS,5709,5709-D,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001E,SS,5709,5709-E,BR,4/4/2017,,
ISS,ISS,,,30X,"2""-IN-020-0886-A135-41-F",MK-02030X-0886-001EA,SS,5709,5709-EA,BR,4/4/2017,,
ISS,ISS,,,30X,"1.5""-IN-020-0886-A135-41-F",MK-02030X-0886-002A,SS,5710,5710-A,BR,4/4/2017,,
ISS,ISS,,,30X,"1.5""-IN-020-0886-A135-41-F",MK-02030X-0886-002AA,SS,5710,5710-AA,BR,4/4/2017,,
ISS,ISS,,,30X,"1""-IN-020-0887-A135-41-F",MK-02030X-0887-001A,SS,5711,5711-A,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-IN-020-0887-A135-41-F",MK-02030X-0887-001B,SS,5711,5711-B,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-IN-020-0887-A135-41-F",MK-02030X-0887-002A,SS,5712,5712-A,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-IN-020-0887-A135-41-F",MK-02030X-0887-002B,SS,5712,5712-B,BR,4/6/2017,,
ISS,ISS,,,30X,"1""-IN-020-0887-A135-41-F",MK-02030X-0887-002C,SS,5712,5712-C,BR,4/6/2017,,
ISS,ISS,,,30X,"1""-IN-020-0888-A135-41-F",MK-02030X-0888-001A,SS,5713,5713-A,BR,4/3/2017,,
ISS,ISS,,,30X,"0.75""-CL-020-4402-A021-06-H",MK-02030X-4402-001A,CS,5714,5714-A,PA,4/3/2017,,
ISS,ISS,,,30X,"2""-VT-020-9854-A021-01-F",MK-02030X-9854-009A,CS,5715,5715-A,TX,4/20/2017,,
ISS,ISS,,,30X,"1""-EO-020-8025-A135-41-F",MK-02030X-8025-001A,SS,5716,5716-A,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-EO-020-8025-A135-41-F",MK-02030X-8025-001B,SS,5716,5716-B,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-EO-020-8025-A135-41-F",MK-02030X-8025-002A,SS,5717,5717-A,BR,4/5/2017,,
ISS,ISS,,,30X,"1""-EO-020-8025-A135-41-F",MK-02030X-8025-002AA,SS,5717,5717-AA,BR,4/5/2017,,
ISS,ISS,,,30X,"1""-EO-020-8025-A135-41-F",MK-02030X-8025-002B,SS,5717,5717-B,BR,4/4/2017,,
ISS,ISS,,,30X,"3""-EO-020-8029-A021-01-N",MK-02030X-8029-001A,CS,5718,5718-A,TX,4/4/2017,,
ISS,ISS,,,30X,"3""-EO-020-8029-A021-01-N",MK-02030X-8029-001B,CS,5718,5718-B,TX,4/4/2017,,
ISS,ISS,,,30X,"1""-EO-020-8044-A135-41-F",MK-02030X-8044-001A,SS,5719,5719-A,BR,4/4/2017,,
ISS,ISS,,,30X,"1""-EO-020-8044-A135-41-F",MK-02030X-8044-001B,SS,5719,5719-B,BR,4/4/2017,,
ISS,ISS,,,30X,"1""-EO-020-8044-A135-41-F",MK-02030X-8044-002A,SS,5720,5720-A,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-EO-020-8044-A135-41-F",MK-02030X-8044-003A,SS,5721,5721-A,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-EO-020-8044-A135-41-F",MK-02030X-8044-003B,SS,5721,5721-B,BR,4/5/2017,,
ISS,ISS,,,30X,"1""-EO-020-8044-A135-41-F",MK-02030X-8044-003BA,SS,5721,5721-BA,BR,4/5/2017,,
ISS,ISS,,,30X,"1""-EO-020-8051-A135-41-F",MK-02030X-8051-001A,SS,5722,5722-A,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-EO-020-8051-A135-41-F",MK-02030X-8051-001B,SS,5722,5722-B,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-EO-020-8051-A135-41-F",MK-02030X-8051-002A,SS,5723,5723-A,BR,4/3/2017,,
ISS,ISS,,,30X,"1""-EO-020-8051-A135-41-F",MK-02030X-8051-003A,SS,5724,5724-A,BR,4/5/2017,,
ISS,ISS,,,30X,"1""-EO-020-8051-A135-41-F",MK-02030X-8051-003AA,SS,5724,5724-AA,BR,4/5/2017,,
ISS,ISS,,,30X,"1""-EO-020-8051-A135-41-F",MK-02030X-8051-003B,SS,5724,5724-B,BR,4/3/2017,,
ISS,ISS,,,30X,"0.5""-VT-020-8496-A021-01-F",MK-02030X-8496-001A,CS,5725,5725-A,PA,4/3/2017,,
ISS,ISS,,,30X,"2""-IN-020-8535-A021-29-N",MK-02030X-8535-001A,CS,5726,5726-A,TX,4/6/2017,,
ISS,ISS,,,30X,"2""-IN-020-8535-A021-29-N",MK-02030X-8535-001B,CS,5726,5726-B,PA,4/6/2017,,
ISS,ISS,,,30X,"2""-IN-020-8535-A021-29-N",MK-02030X-8535-001C,CS,5726,5726-C,TX,4/6/2017,,
ISS,ISS,,,30X,"2""-IN-020-8535-A021-29-N",MK-02030X-8535-001D,CS,5726,5726-D,TX,4/6/2017,,
ISS,ISS,,,30X,"2""-IN-020-8535-A021-29-N",MK-02030X-8535-002A,CS,5727,5727-A,TX,4/6/2017,,
ISS,ISS,,,30X,"10""-BD-020-8916-A021-01-P",MK-02030X-8916-001A,CS,5728,5728-A,PA,4/6/2017,,
ISS,ISS,,,30X,"10""-FD-020-9129-A021-01-P",MK-02030X-9129-001A,CS,5729,5729-A,TX,4/6/2017,,
ISS,ISS,,,30X,"10""-FD-020-9129-A021-01-P",MK-02030X-9129-001B,CS,5729,5729-B,PA,4/6/2017,,
ISS,ISS,,,30X,"10""-FD-020-9129-A021-01-P",MK-02030X-9129-001C,CS,5729,5729-C,PA,4/6/2017,,
ISS,ISS,,,30X,"1""-IN-020-9392-A135-41-N",MK-02030X-9392-001A,SS,5730,5730-A,BR,4/6/2017,,
ISS,ISS,,,30X,"1""-IN-020-9392-A135-41-N",MK-02030X-9392-001B,SS,5730,5730-B,BR,4/6/2017,,
ISS,ISS,,,30X,"1""-IN-020-9392-A135-41-N",MK-02030X-9392-002A,SS,5731,5731-A,BR,4/6/2017,,
ISS,ISS,,,30X,"2""-WC-020-9398-A022-50-H",MK-02030X-9398-001A,CS,5732,5732-A,TX,4/6/2017,,
ISS,ISS,,,30X,"2""-WC-020-9398-A022-50-H",MK-02030X-9398-001B,CS,5732,5732-B,PA,4/6/2017,,
ISS,ISS,,,30X,"2""-WC-020-9398-A022-50-H",MK-02030X-9398-001C,CS,5732,5732-C,TX,4/6/2017,,
ISS,ISS,,,30X,"2""-WC-020-9398-A022-50-N",MK-02030X-9398-002A,CS,5733,5733-A,TX,4/6/2017,,
ISS,ISS,,,30X,"2""-WC-020-9398-A022-50-N",MK-02030X-9398-002B,CS,5733,5733-B,TX,4/6/2017,,
ISS,ISS,,,30X,"1""-WC-020-9936-A022-50-H",MK-02030X-9936-001A,CS,5734,5734-A,TX,4/6/2017,,
ISS,ISS,,,30X,"1""-WC-020-9936-A022-50-H",MK-02030X-9936-001B,CS,5734,5734-B,TX,4/6/2017,,
ISS,ISS,,,05X,"2""-WT-020-6710-A135-51-H",MK-02005X-6710-001A,SS,5735,5735-A,BR,4/4/2017,,
ISS,ISS,,,05X,"2""-WT-020-6710-A135-51-H",MK-02005X-6710-001B,SS,5735,5735-B,BR,4/4/2017,,
ISS,ISS,,,05X,"2""-WT-020-6710-A135-51-H",MK-02005X-6710-001C,SS,5735,5735-C,BR,4/4/2017,,
ISS,ISS,,,05X,"2""-WT-020-6710-A135-51-H",MK-02005X-6710-002A,SS,5736,5736-A,BR,4/4/2017,,
ISS,ISS,,,05X,"2""-WT-020-6710-A135-51-H",MK-02005X-6710-002B,SS,5736,5736-B,BR,4/4/2017,,
ISS,ISS,,,05X,"2""-WT-020-6710-A135-51-H",MK-02005X-6710-002BRB,SS,5736,5736-BRB,M,4/27/2018,,
ISS,ISS,,,05X,"2""-WT-020-6710-A135-51-H",MK-02005X-6710-002C,SS,5736,5736-C,BR,4/4/2017,,
ISS,ISS,,,05X,"1""-SL-020-6791-A021-06-H",MK-02005X-6791-001A,CS,5737,5737-A,TX,4/4/2017,,
ISS,ISS,,,05X,"1""-SL-020-6791-A021-06-H",MK-02005X-6791-001B,CS,5737,5737-B,TX,4/4/2017,,
ISS,ISS,,,05X,"1""-SL-020-6791-A021-06-H",MK-02005X-6791-001C,CS,5737,5737-C,TX,4/4/2017,,
ISS,ISS,,,05X,"1""-SL-020-6791-A021-06-H",MK-02005X-6791-001D,CS,5737,5737-D,TX,4/4/2017,,
ISS,ISS,,,05X,"1""-CL-020-6863-A021-06-H",MK-02005X-6863-002A,CS,5738,5738-A,TX,4/4/2017,,
ISS,ISS,,,05X,"1""-CL-020-6863-A021-06-H",MK-02005X-6863-002B,CS,5738,5738-B,TX,4/4/2017,,
ISS,ISS,,,05X,"1""-CL-020-6863-A021-06-H",MK-02005X-6863-002C,CS,5738,5738-C,TX,4/4/2017,,
ISS,ISS,,,05X,"1""-CL-020-6863-A021-06-H",MK-02005X-6863-002D,CS,5738,5738-D,TX,4/4/2017,,
ISS,ISS,,,05X,"2""-EG-020-7176-A135-01-H",MK-02005X-7176-001A,SS,5739,5739-A,BR,4/10/2017,,
ISS,ISS,,,05X,"2""-EG-020-7176-A135-01-H",MK-02005X-7176-001B,SS,5739,5739-B,BR,4/10/2017,,
ISS,ISS,,,05X,"2""-EG-020-7176-A135-01-H",MK-02005X-7176-002A,SS,5740,5740-A,BR,4/4/2017,,
ISS,ISS,,,05X,"2""-EG-020-7176-A135-01-H",MK-02005X-7176-002B,SS,5740,5740-B,BR,4/4/2017,,
ISS,ISS,,,05X,"2""-EG-020-7185-A021-01-N",MK-02005X-7185-001A,CS,5741,5741-A,TX,3/29/2017,,
ISS,ISS,,,05X,"2""-EG-020-7185-A021-01-N",MK-02005X-7185-001B,CS,5741,5741-B,PA,3/29/2017,,
ISS,ISS,,,05X,"2""-EG-020-7185-A021-01-N",MK-02005X-7185-001C,CS,5741,5741-C,TX,3/29/2017,,
ISS,ISS,,,05X,"2""-EG-020-7185-A021-01-N",MK-02005X-7185-002A,CS,5742,5742-A,TX,3/30/2017,,
ISS,ISS,,,05X,"2""-AU-020-8704-A021-29-N",MK-02005X-8704-001A,CS,5743,5743-A,PA,3/31/2017,,
ISS,ISS,,,05X,"2""-AU-020-8704-A021-29-N",MK-02005X-8704-001B,CS,5743,5743-B,PA,3/31/2017,,
