ISO,SPOOL,In Detailing,In Checking,SHOP,Status,Individual Priority,Priority Group,Priority Date,Area,Material,Pipe Spec.,Painting Spec.,Top Coat,Pipeline Reference,Spool ID,Line No.,PMI,HOLD,PCI / Client,RFI No. / Email ,Release Date,Remarks,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Trans. No.,Date Rcv'd,Rev. No.,Flg,Not Issued,Weld Out,Remaining To WO,Remaining MH,STS,T6951,Man Hours,WORKABLE 6/25/20,WORKABLE 6/23/20,WORKABLE 6/16/20,WORKABLE 6/9/20,WORKABLE 6/8/20,WORKABLE 6/2/20,WORKABLE 5/27/20,WORKABLE 5/26/20,WORKABLE 5/19/20,WORKABLE 5/18/20,WORKABLE 5/13/20,WORKABLE 5/11/20,WORKABLE 4/30/20,WORKABLE 4/28/20,WORKABLE 4/22/20,WORKABLE 4/20/20,WORKABLE 4/17/20,WORKABLE 4/13/20,WORKABLE 4/6/20,Spools Missing Valves 3-30-20,WORKABLE 3/30/20,WORKABLE 3/26/20,WORKABLE 3/24/20,WORKABLE 3/23/20,WORKABLE 3/20/20,WORKABLE 3/18/20,WORKABLE 3/16/20,WORKABLE 3/9/20,WORKABLE 3/01/20,WORKABLE 2/24/20,WORKABLE 2/10/20,Line No.,Size,
763,763-B,ISS,ISS,M,4/28/2020,8,1,7/20/2020,14B,CS,G1A-5,4,ALUMINUM,14B-FL-6120405-02,6951-763-B,"12""-FL-6120405-G1A-5-N-R4",,,,,,,110,,0,,,,,,,,,5/6/2020,,,#N/A,9.704,4.704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,763-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,12,SB,#NAME?
763,763-C,ISS,ISS,PA,3/23/2020,8,1,7/20/2020,14B,CS,G1A-5,4,ALUMINUM,14B-FL-6120405-02,6951-763-C,"12""-FL-6120405-G1A-5-N-R4",,,,,,,110,,0,,,,,,,,,3/26/2020,,,4.704,4.704,4.704,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,763-C,763-C,763-C,,,,,12,SB,#NAME?
763,763-D,ISS,ISS,M,4/28/2020,8,1,7/20/2020,14B,CS,G1A-5,4,ALUMINUM,14B-FL-6120405-02,6951-763-D,"12""-FL-6120405-G1A-5-N-R4",,,,,,,110,,0,,,,,,,,,5/11/2020,,,#N/A,14.408,9.408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,763-D,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,12,SB,#NAME?
764,764-A,ISS,ISS,TX,4/7/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-IA-6124405-01,6951-764-A,"0.75""-IA-6124405-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/14/2020,,,3.312,3.312,4.416,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,764-A,#N/A,764-A,764-A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,0.75,SB,#NAME?
765,765-A,ISS,ISS,PA,4/23/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-IA-6125701-01,6951-765-A,"2""-IA-6125701-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/30/2020,,,10.8,10.8,8.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,765-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,2,SB,#NAME?
766,766-A,ISS,ISS,BR,5/4/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6120621-01,6951-766-A,"4""-LO-6120621-G1K-10-N-R4",,,,,,,110,,0,168,4/2/2020,2,,,,,,5/12/2020,,,#N/A,14.924,14.756,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,766-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
766,766-B,ISS,ISS,BR,5/4/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6120621-01,6951-766-B,"4""-LO-6120621-G1K-10-N-R4",,,,,,,110,,0,168,4/2/2020,2,,,,,,,1,27.328,#N/A,27.328,9.828,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,766-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
766,766-C,ISS,ISS,BR,5/4/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6120621-01,6951-766-C,"4""-LO-6120621-G1K-10-N-R4",,,,,,,110,,0,168,4/2/2020,2,,,,,,5/7/2020,,,#N/A,15.302,6.552,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,766-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
766,766-D,ISS,ISS,BR,6/16/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6120621-01,6951-766-D,"4""-LO-6120621-G1K-10-N-R4",,,,,,,110,,0,168,4/2/2020,1,,,,,1,,1,24.052,#N/A,24.052,6.552,#N/A,#N/A,766-D,766-D,766-D,766-D,766-D,766-D,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
766,766-E,ISS,ISS,BR,4/28/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6120621-01,6951-766-E,"4""-LO-6120621-G1K-10-N-R4",,,,,,,110,,0,168,4/2/2020,2,,,,BF,,5/6/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,766-E,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
767,767-A,ISS,ISS,BR,5/4/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6124221-01,6951-767-A,"4""-LO-6124221-G1K-10-N-R4",,,,,,,110,,0,,,,,,,,,5/11/2020,,,#N/A,14.924,14.756,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,767-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
767,767-B,ISS,ISS,BR,5/4/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6124221-01,6951-767-B,"4""-LO-6124221-G1K-10-N-R4",,,,,,,110,,0,,,,,,,,,5/14/2020,,,#N/A,37.156,19.656,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,767-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
767,767-C,ISS,ISS,BR,5/4/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6124221-01,6951-767-C,"4""-LO-6124221-G1K-10-N-R4",,,,,,,110,,0,,,,,,,,,5/13/2020,,,#N/A,44.828,9.828,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,767-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
767,767-D,ISS,ISS,BR,4/28/2020,8,1,7/20/2020,14B,SS,G1K-10,NONE,-,14B-LO-6124221-01,6951-767-D,"4""-LO-6124221-G1K-10-N-R4",,,,,,,110,,0,,,,,,,BF,,5/6/2020,,,#N/A,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,767-D,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
768,768-A,ISS,ISS,PA,5/4/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-01,6951-768-A,"16""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,,1,80.4,#N/A,80.4,30.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,768-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
769,769-A,ISS,ISS,PA,4/23/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-02,6951-769-A,"16""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,5/19/2020,,,45.12,45.12,30.72,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,769-A,769-A,769-A,769-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
769,769-B,ISS,ISS,PA,4/23/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-02,6951-769-B,"16""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,5/12/2020,,,11.28,11.28,6.144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,769-B,769-B,769-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
769,769-C,ISS,ISS,PA,5/4/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-02,6951-769-C,"16""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,5/20/2020,,,#N/A,39.224,18.432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,769-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
770,770-A,ISS,ISS,PA,5/4/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-03,6951-770-A,"16""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,,1,57.808,#N/A,57.808,29.792,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,770-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
770,770-B,ISS,ISS,PA,4/23/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-03,6951-770-B,"16""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,4/29/2020,,,11.28,11.28,6.144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,770-B,770-B,770-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
771,771-A,ISS,ISS,PA,4/1/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-05,6951-771-A,"6""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,4/30/2020,,,8.976,8.976,8.976,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,771-A,771-A,771-A,771-A,771-A,771-A,771-A,,,,,6,SB,#NAME?
771,771-B,ISS,ISS,TX,4/7/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120006-05,6951-771-B,"6""-P-6120006-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,4/15/2020,,,11.184,11.184,11.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,771-B,#N/A,771-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,6,SB,#NAME?
772,772-A,ISS,ISS,PA,5/4/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120309-01,6951-772-A,"16""-P-6120309-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,,1,57.84,#N/A,57.84,18.432,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,772-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
773,773-A,ISS,ISS,PA,5/4/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120309-02,6951-773-A,"16""-P-6120309-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,,1,45.12,#N/A,45.12,24.576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,773-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
773,773-B,ISS,ISS,PA,5/4/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120309-02,6951-773-B,"16""-P-6120309-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,5/19/2020,,,#N/A,11.28,6.144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,773-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
774,774-A,ISS,ISS,PA,5/28/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120309-03,6951-774-A,"16""-P-6120309-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,1,,1,79.136,#N/A,79.136,42.08,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,774-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
774,774-B,ISS,ISS,PA,5/4/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120309-03,6951-774-B,"16""-P-6120309-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,5/18/2020,,,#N/A,11.28,6.144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,774-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,16,SB,#NAME?
775,775-A,ISS,ISS,PA,4/1/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120309-05,6951-775-A,"6""-P-6120309-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,4/23/2020,,,8.976,8.976,8.976,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,775-A,775-A,775-A,775-A,775-A,775-A,775-A,,,,,6,SB,#NAME?
775,775-B,ISS,ISS,TX,4/7/2020,8,1,7/20/2020,14B,CS,G1A-3,4,BEIGE 88023,14B-P-6120309-05,6951-775-B,"6""-P-6120309-G1A-3-PP-R4",,,,,,,110,,0,,,,,,,,,4/15/2020,,,11.184,11.184,11.44,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,775-B,#N/A,775-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,6,SB,#NAME?
776,776-A,ISS,ISS,PA,4/23/2020,8,1,7/20/2020,14B,CS,G1A-3,6,BEIGE 88023,14B-P-6124401-01,6951-776-A,"4""-P-6124401-G1A-3-E-R4",,,,,,,110,,0,,,,,,,,,4/29/2020,,,5.84,5.84,2.24,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,776-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,4,SB,#NAME?
776,776-B,ISS,ISS,PA,4/1/2020,8,1,7/20/2020,14B,CS,G1A-3,6,BEIGE 88023,14B-P-6124401-01,6951-776-B,"4""-P-6124401-G1A-3-E-R4",,,,,,,110,,0,,,,,,,,,4/29/2020,,,8.96,8.96,8.96,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,776-B,776-B,776-B,776-B,776-B,776-B,776-B,,,,,4,SB,#NAME?
777,777-A,ISS,ISS,PA,4/1/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6120905-01,6951-777-A,"2""-V-6120905-G1A-3-N-R4",,,,,,,110,,0,173,4/6/2020,1,,,,,,4/13/2020,,,2.4,2.4,4.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,777-A,777-A,777-A,777-A,777-A,777-A,777-A,,,,,2,SB,#NAME?
777,777-B,ISS,ISS,PA,4/21/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6120905-01,6951-777-B,"2""-V-6120905-G1A-3-N-R4",,,,,,,110,,0,173,4/6/2020,1,,,,,,4/29/2020,,,15.096,15.096,10.608,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,777-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,2,SB,#NAME?
777,777-C,ISS,ISS,TX,4/7/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6120905-01,6951-777-C,"2""-V-6120905-G1A-3-N-R4",,,,,,,110,,0,173,4/6/2020,1,,,,,,4/15/2020,,,9.6,9.6,9.504,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,777-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,2,SB,#NAME?
778,778-A,ISS,ISS,PA,4/28/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124504-01,6951-778-A,"3""-V-6124504-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,5/7/2020,,,#N/A,7.768,11.824,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,778-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,3,SB,#NAME?
778,778-B,ISS,ISS,TX,4/13/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124504-01,6951-778-B,"3""-V-6124504-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/20/2020,,,5.952,5.952,6.208,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,778-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,3,SB,#NAME?
778,778-C,ISS,ISS,PA,4/28/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124504-01,6951-778-C,"3""-V-6124504-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,5/18/2020,,,#N/A,19.192,14.976,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,778-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,3,SB,#NAME?
779,779-A,ISS,ISS,PA,4/28/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124504-02,6951-779-A,"3""-V-6124504-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,5/12/2020,,,#N/A,8.544,3.744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,779-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,3,SB,#NAME?
779,779-B,ISS,ISS,PA,4/23/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124504-02,6951-779-B,"3""-V-6124504-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,5/4/2020,,,4.872,4.872,1.872,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,779-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,3,SB,#NAME?
779,779-C,ISS,ISS,PA,4/23/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124504-02,6951-779-C,"3""-V-6124504-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,5/13/2020,,,14.688,14.688,7.488,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,779-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,3,SB,#NAME?
780,780-A,ISS,ISS,TX,4/7/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124505-01,6951-780-A,"2""-V-6124505-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/15/2020,,,10.432,10.432,9.408,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,780-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,2,SB,#NAME?
780,780-B,ISS,ISS,TX,4/7/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124505-01,6951-780-B,"2""-V-6124505-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/16/2020,,,20.032,20.032,19.008,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,780-B,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,2,SB,#NAME?
781,781-A,ISS,ISS,PA,4/21/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124505-02,6951-781-A,"2""-V-6124505-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/23/2020,,,13.6,13.6,3.6,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,781-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,2,SB,#NAME?
781,781-B,ISS,ISS,PA,4/1/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124505-02,6951-781-B,"2""-V-6124505-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/14/2020,,,4.8,4.8,4.8,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,781-B,781-B,781-B,781-B,781-B,781-B,781-B,,,,,2,SB,#NAME?
781,781-C,ISS,ISS,PA,4/21/2020,8,1,7/20/2020,14B,CS,G1A-3,1,BEIGE 88023,14B-V-6124505-02,6951-781-C,"2""-V-6124505-G1A-3-N-R4",,,,,,,110,,0,,,,,,,,,4/27/2020,,,12.4,12.4,2.4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,781-C,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,2,SB,#NAME?
782,782-A,ISS,ISS,TX,6/24/2020,11,2,6/19/2020,30B,CS,G1U-4-TP1,1,BEIGE 88023,30B-CWR-6190109-01,6951-782-A,"3""-CWR-6190109-G1U-4-TP1-N-R4",,HOLD,,EMAIL,,REC. RED LINED ISO_7-6-20 / Drawing not updated,110,,0,,7/6/2020,0F1,,,,,1,,1,14.304,#N/A,14.304,11.904,#N/A,782-A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,,,3,SB,#NAME?
