FORECAST JOB: 6951 , FORECAST RUN: MAX,,,,,,,,,,,,,,,,,,
BOM PATH, STATUS, POS, TAG NUMBER, SIZE, LIST QUANTITY, UNIT, TRANSMITTL, STATUS, WAREHOUSE, PO NUMBER, VENDOR, PRED ON SITE, GROUP-PERF, SKETCH, PRIORITY,PERCENTAGE COMPLETE,CLIENT-REV,SPEC,CWP
PIPING/6951/13D/809-A,19-JUL-2020 - 25-JUL-2020,2,CDFDKKSL~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-809-A,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/809-A,19-JUL-2020 - 25-JUL-2020,3,CDFDKKSL~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-809-A,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/809-A,19-JUL-2020 - 25-JUL-2020,4,CDFDKKSL~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-809-A,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/809-A,19-JUL-2020 - 25-JUL-2020,5,CFGEPNCG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-809-A,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/809-A,19-JUL-2020 - 25-JUL-2020,6,C1XK9M7T~3/4,4-Mar,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-809-A,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/809-A,19-JUL-2020 - 25-JUL-2020,7,C1N6KT8W~3/4,4-Mar,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-809-A,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/810-B,19-JUL-2020 - 25-JUL-2020,1,CPP002GK~3/4,4-Mar,10.5,ft,67,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-810-B,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/810-B,19-JUL-2020 - 25-JUL-2020,2,CDFDKKSL~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-810-B,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/810-B,19-JUL-2020 - 25-JUL-2020,3,CDFDKKSL~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-810-B,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/810-B,19-JUL-2020 - 25-JUL-2020,4,CDFDKKSL~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-810-B,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/810-B,19-JUL-2020 - 25-JUL-2020,5,CFGEPNCG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-810-B,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/810-B,19-JUL-2020 - 25-JUL-2020,6,C1XK9M7T~3/4,4-Mar,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-810-B,11,71.43%,0,G3A-5,13D
PIPING/6951/13D/810-B,19-JUL-2020 - 25-JUL-2020,7,C1N6KT8W~3/4,4-Mar,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-810-B,11,71.43%,0,G3A-5,13D
PIPING/6951/13E/216-B,19-JUL-2020 - 25-JUL-2020,1,C304D4UC~2X3/4,2X3/4,1,ea,39,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-216-B,12,66.67%,0,G1A-15,13E
PIPING/6951/13E/216-B,19-JUL-2020 - 25-JUL-2020,2,CFGDKG5H~2,2,1,ea,39,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-216-B,12,66.67%,0,G1A-15,13E
PIPING/6951/13E/216-B,19-JUL-2020 - 25-JUL-2020,3,C1NBKCGP~3/4,4-Mar,1,ea,39,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-216-B,12,66.67%,0,G1A-15,13E
PIPING/6951/13E/217-A,19-JUL-2020 - 25-JUL-2020,1,C135SUU~2,2,3,ft,39,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-217-A,12,83.33%,0,G1A-15,13E
PIPING/6951/13E/217-A,19-JUL-2020 - 25-JUL-2020,2,CGU80E9~2,2,1,ea,39,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-217-A,12,83.33%,0,G1A-15,13E
PIPING/6951/13E/217-A,19-JUL-2020 - 25-JUL-2020,3,C329SWZ5~2,2,1,ea,39,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-217-A,12,83.33%,0,G1A-15,13E
PIPING/6951/13E/217-A,19-JUL-2020 - 25-JUL-2020,4,CKG3TG~2,2,1,ea,39,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-217-A,12,83.33%,0,G1A-15,13E
PIPING/6951/13E/217-A,19-JUL-2020 - 25-JUL-2020,5,CKG3TG~2,2,1,ea,39,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-217-A,12,83.33%,0,G1A-15,13E
PIPING/6951/13E/217-A,19-JUL-2020 - 25-JUL-2020,6,C1N6KT90~2,2,1,ea,39,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-217-A,12,83.33%,0,G1A-15,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,1,CPP002H6~1,1,3,ft,67,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,2,CN0J22~1X3/4,1X3/4,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,3,CDFF2M89~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,4,C2JN2EG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,5,CFGEPND3~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,6,C1HZCLLH~1,1,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,7,C1HZCLMS~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,8,PS108-1-9-4.74_813-A~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-A,19-JUL-2020 - 25-JUL-2020,9,PS615-B_813-A~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-813-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,1,CPP002H6~1,1,1.7,ft,67,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,2,CN0J22~1X3/4,1X3/4,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,3,CDFF2M89~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,4,C2JN2EG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,5,CFGEPND3~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,6,C1HZCLLH~1,1,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,7,C1HZCLMS~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/813-B,19-JUL-2020 - 25-JUL-2020,8,PS615-B_813-B~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-813-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,1,CPP002H6~1,1,2.9,ft,67,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,2,CN0J22~1X3/4,1X3/4,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,3,CDFF2M89~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,4,C2JN2EG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,5,CFGEPND3~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,6,C1HZCLLH~1,1,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,7,C1HZCLMS~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,8,PS108-1-9-4.74_814-A~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-A,19-JUL-2020 - 25-JUL-2020,9,PS615-B_814-A~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-814-A,12,88.89%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,1,CPP002H6~1,1,1.8,ft,67,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,2,CN0J22~1X3/4,1X3/4,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,3,CDFF2M89~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,4,C2JN2EG~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,5,CFGEPND3~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,6,C1HZCLLH~1,1,1,ea,67,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,7,C1HZCLMS~3/4,4-Mar,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13E/814-B,19-JUL-2020 - 25-JUL-2020,8,PS615-B_814-B~1,1,1,ea,67,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-814-B,12,87.50%,0,G3A-3,13E
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,1,CPPK8JPL~6,6,0.8,ft,51,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,2,CLTDKLW5~6X3/4,6X3/4,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,4,C2JN2EGX102~3/4,4-Mar,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,5,CPNEG3~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,6,CPNEG3~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,7,C1HZCLMS~3/4,4-Mar,1,ea,51,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,8,PS615-A_340-A~3/4,4-Mar,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-A,19-JUL-2020 - 25-JUL-2020,9,CLTF2NC8~6X1,6X1,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-A,17,87.50%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,1,CPPK8JPL~6,6,4,ft,51,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,2,CPP002H6~1,1,1.4,ft,51,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,3,CMM2623~6X6,6X6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,4,CMM2623~6X6,6X6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,5,CLTF2NC8~6X1,6X1,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,6,CLTF2NC8~6X1,6X1,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,7,CLTDKLW5~6X3/4,6X3/4,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,9,CPNEG3~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,10,CPNEG3~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,11,CPNEG3~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,12,CPNEG3~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,13,CFGKG26M~1,1,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,14,CFGKG26M~1,1,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,15,C1HZCLMS~3/4,4-Mar,1,ea,51,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,16,PS615-A_340-B~3/4,4-Mar,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,17,PS101-6-12-4-2_340-B~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,18,PS101-6-12-4-2_340-B~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,19,PS611-B-2-90_340-B~6,6,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,20,PS615-A_340-B~1,1,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,21,PS615-A_340-B~1,1,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/340-B,19-JUL-2020 - 25-JUL-2020,22,C2JN2EG~3/4,4-Mar,1,ea,51,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-340-B,17,95.24%,0,G6A-1,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,1,C2KSN1D~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,2,CPPD8UCB~2,2,14.2,ft,50,Complete,MAIN PA WAREHOUSE, , , ,PIPE,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,3,C1HZCLMS~3/4,4-Mar,1,ea,50,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,4,C1HZCLMS~3/4,4-Mar,1,ea,50,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,5,C1HZCLMS~3/4,4-Mar,1,ea,50,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,6,C1HZCLMS~3/4,4-Mar,1,ea,50,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,7,C1W4ZZTH~2,2,1,ea,50,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,8,C1HZCLLL~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,9,C1MMTMBA~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,10,C2KSN1D~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,11,C2JN2EG~3/4,4-Mar,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,12,C2JN2EG~3/4,4-Mar,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,13,CR5RGX~2X3/4,2X3/4,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,14,CDFDG509~2X2,2X2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,15,C1HZCLLL~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,VALVES / IN-LINE ITEMS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,16,CR5RGX~2X3/4,2X3/4,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,17,C2JN2EG~3/4,4-Mar,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,18,CR5RGX~2X3/4,2X3/4,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,19,CDFD8UY9~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,20,C2JN2EG~3/4,4-Mar,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,21,CDFD8UY9~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,22,CDFD8UY9~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,23,CDFD8UY9~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,24,CR5RGX~2X3/4,2X3/4,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,25,CDFD8UY9~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/369-A,19-JUL-2020 - 25-JUL-2020,26,PS615-A_369-A~3/4,4-Mar,3,ea,50,Complete,MAIN PA WAREHOUSE, , , ,SUPPORTS,6951-369-A,13,80.77%,0,G3A-3,13F
PIPING/6951/13F/371-B,19-JUL-2020 - 25-JUL-2020,1,CDFD8UY9~2,2,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-371-B,13,87.50%,0,G1A-3,13F
PIPING/6951/13F/371-B,19-JUL-2020 - 25-JUL-2020,2,CFGEBSRJ~1,1,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FLANGES,6951-371-B,13,87.50%,0,G1A-3,13F
PIPING/6951/13F/371-B,19-JUL-2020 - 25-JUL-2020,3,C1HZCLLH~1,1,1,ea,50,Purchased, ,6951-0023,Performance Stock,20-Jul-20,VALVES / IN-LINE ITEMS,6951-371-B,13,87.50%,0,G1A-3,13F
PIPING/6951/13F/371-B,19-JUL-2020 - 25-JUL-2020,4,CPP002H6~1,1,9,ft,50,Complete,PORT ALLEN SHOP, , , ,PIPE,6951-371-B,13,87.50%,0,G1A-3,13F
PIPING/6951/13F/371-B,19-JUL-2020 - 25-JUL-2020,5,CDFF2M89~1,1,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-371-B,13,87.50%,0,G1A-3,13F
PIPING/6951/13F/371-B,19-JUL-2020 - 25-JUL-2020,6,CED4CF3~2X1,2X1,1,ea,50,Complete,MAIN PA WAREHOUSE, , , ,FITTINGS,6951-371-B,13,87.50%,0,G1A-3,13F
